hsa	gge
hsa0000094313	gge0000045805
hsa0000094321	gge0000045813
hsa0000094322	gge0000045814
hsa0000094490	gge0000049408
hsa0000094661	gge0000048409
hsa0000094689	gge0000055459
hsa0000094693	gge0000055463
hsa0000094696	gge0000055465
hsa0000094698	gge0000055466
hsa0000094709	gge0000055471
hsa0000094711	gge0000055472
hsa0000094714	gge0000055473
hsa0000094719	gge0000055479
hsa0000094720	gge0000055479
hsa0000094724	gge0000039733
hsa0000094756	gge0000055617
hsa0000094860	gge0000049899
hsa0000095124	gge0000046529
hsa0000095125	gge0000046530
hsa0000095127	gge0000046532
hsa0000095228	gge0000050642
hsa0000095235	gge0000050645
hsa0000095347	gge0000048109
hsa0000095423	gge0000050054
hsa0000095423	gge0000050053
hsa0000095436	gge0000050064
hsa0000095544	gge0000050260
hsa0000095545	gge0000050261
hsa0000095550	gge0000050268
hsa0000095616	gge0000188161
hsa0000095618	gge0000188162
hsa0000095643	gge0000059658
hsa0000095643	gge0000059421
hsa0000095945	gge0000189806
hsa0000096057	gge0000050374
hsa0000096065	gge0000050379
hsa0000096069	gge0000050383
hsa0000096149	gge0000046775
hsa0000096153	gge0000046779
hsa0000096165	gge0000046790
hsa0000096320	gge0000047462
hsa0000096320	gge0000047463
hsa0000096386	gge0000050304
hsa0000096537	gge0000046646
hsa0000096539	gge0000046647
hsa0000096541	gge0000046651
hsa0000096547	gge0000046654
hsa0000096550	gge0000046656
hsa0000096552	gge0000046658
hsa0000096553	gge0000046659
hsa0000096555	gge0000046660
hsa0000096556	gge0000046661
hsa0000096557	gge0000046662
hsa0000096559	gge0000046663
hsa0000096560	gge0000046663
hsa0000096560	gge0000046664
hsa0000096562	gge0000046666
hsa0000096565	gge0000046668
hsa0000096571	gge0000046673
hsa0000096572	gge0000046674
hsa0000096573	gge0000046675
hsa0000096581	gge0000046680
hsa0000096623	gge0000056185
hsa0000096723	gge0000056096
hsa0000096770	gge0000051111
hsa0000096793	gge0000047239
hsa0000096818	gge0000047269
hsa0000097078	gge0000187916
hsa0000097081	gge0000187920
hsa0000097101	gge0000187875
hsa0000097122	gge0000187893
hsa0000097123	gge0000187894
hsa0000097238	gge0000056076
hsa0000097239	gge0000056077
hsa0000097242	gge0000056080
hsa0000097245	gge0000056064
hsa0000097502	gge0000049167
hsa0000097508	gge0000049171
hsa0000097531	gge0000049189
hsa0000097570	gge0000047981
hsa0000097579	gge0000047989
hsa0000097582	gge0000047992
hsa0000097717	gge0000047561
hsa0000097765	gge0000187158
hsa0000097789	gge0000051060
hsa0000097832	gge0000189611
hsa0000097928	gge0000186810
hsa0000097933	gge0000186813
hsa0000097937	gge0000186816
hsa0000097938	gge0000186817
hsa0000097990	gge0000050455
hsa0000097991	gge0000050456
hsa0000098016	gge0000188002
hsa0000098019	gge0000188005
hsa0000098066	gge0000051040
hsa0000098220	gge0000049328
hsa0000098239	gge0000049343
hsa0000098277	gge0000046274
hsa0000098281	gge0000046277
hsa0000098282	gge0000046278
hsa0000098291	gge0000046287
hsa0000098367	gge0000046352
hsa0000098382	gge0000046364
hsa0000098387	gge0000046369
hsa0000098388	gge0000046370
hsa0000098390	gge0000046372
hsa0000098497	gge0000050797
hsa0000098499	gge0000050800
hsa0000098504	gge0000050804
hsa0000098507	gge0000050807
hsa0000098509	gge0000050809
hsa0000098514	gge0000050812
hsa0000098514	gge0000050813
hsa0000098515	gge0000050814
hsa0000098540	gge0000049546
hsa0000098541	gge0000049547
hsa0000098572	gge0000055711
hsa0000098573	gge0000055713
hsa0000098649	gge0000049917
hsa0000098650	gge0000049918
hsa0000098767	gge0000047377
hsa0000098768	gge0000047378
hsa0000098778	gge0000047384
hsa0000098784	gge0000047390
hsa0000098856	gge0000051019
hsa0000098858	gge0000051021
hsa0000098884	gge0000049995
hsa0000098907	gge0000050016
hsa0000098908	gge0000050017
hsa0000098939	gge0000049451
hsa0000098947	gge0000049459
hsa0000099179	gge0000061647
hsa0000099192	gge0000061665
hsa0000099199	gge0000061696
hsa0000099223	gge0000061672
hsa0000099299	gge0000050826
hsa0000099300	gge0000050827
hsa0000099316	gge0000050843
hsa0000099452	gge0000055753
hsa0000099458	gge0000055759
hsa0000099464	gge0000049121
hsa0000099467	gge0000049123
hsa0000099480	gge0000047631
hsa0000099482	gge0000047632
hsa0000099483	gge0000047632
hsa0000099502	gge0000036426
hsa0000099505	gge0000036430
hsa0000099506	gge0000036431
hsa0000099512	gge0000048352
hsa0000099513	gge0000048352
hsa0000099514	gge0000048353
hsa0000099515	gge0000048354
hsa0000099527	gge0000048362
hsa0000099527	gge0000048363
hsa0000099528	gge0000048363
hsa0000099529	gge0000048365
hsa0000099530	gge0000048368
hsa0000099531	gge0000048369
hsa0000099532	gge0000048369
hsa0000099540	gge0000189658
hsa0000099542	gge0000189660
hsa0000099548	gge0000189666
hsa0000099554	gge0000189672
hsa0000099555	gge0000189673
hsa0000099556	gge0000189674
hsa0000099557	gge0000189675
hsa0000099558	gge0000189676
hsa0000099559	gge0000189677
hsa0000099569	gge0000189687
hsa0000099571	gge0000189689
hsa0000099574	gge0000189692
hsa0000099578	gge0000189696
hsa0000099595	gge0000189713
hsa0000099640	gge0000052457
hsa0000099652	gge0000052471
hsa0000099696	gge0000047089
hsa0000099747	gge0000049263
hsa0000099765	gge0000049224
hsa0000099808	gge0000045929
hsa0000099883	gge0000048297
hsa0000099891	gge0000048300
hsa0000099903	gge0000048310
hsa0000099904	gge0000048310
hsa0000099970	gge0000056022
hsa0000100008	gge0000050565
hsa0000100012	gge0000050568
hsa0000100013	gge0000050568
hsa0000100201	gge0000049566
hsa0000100216	gge0000049577
hsa0000100288	gge0000055791
hsa0000100289	gge0000055792
hsa0000100290	gge0000055792
hsa0000100294	gge0000055795
hsa0000100295	gge0000055796
hsa0000100298	gge0000055797
hsa0000100359	gge0000055374
hsa0000100493	gge0000050542
hsa0000100688	gge0000189747
hsa0000100693	gge0000189755
hsa0000100733	gge0000046145
hsa0000100734	gge0000046146
hsa0000100740	gge0000046154
hsa0000100775	gge0000039359
hsa0000100776	gge0000039361
hsa0000100784	gge0000035157
hsa0000100841	gge0000039705
hsa0000100860	gge0000188498
hsa0000100863	gge0000188500
hsa0000100880	gge0000060197
hsa0000100882	gge0000050666
hsa0000100884	gge0000050667
hsa0000100894	gge0000050671
hsa0000100896	gge0000050675
hsa0000100896	gge0000050672
hsa0000100897	gge0000050675
hsa0000100899	gge0000050675
hsa0000100899	gge0000050673
hsa0000100899	gge0000050672
hsa0000100899	gge0000050674
hsa0000100902	gge0000050677
hsa0000101039	gge0000049159
hsa0000101040	gge0000049160
hsa0000101078	gge0000039037
hsa0000101083	gge0000039039
hsa0000101088	gge0000039041
hsa0000101090	gge0000039042
hsa0000101097	gge0000048498
hsa0000101117	gge0000048520
hsa0000101323	gge0000187010
hsa0000101416	gge0000045515
hsa0000101423	gge0000045497
hsa0000101556	gge0000048858
hsa0000101557	gge0000048859
hsa0000101558	gge0000048860
hsa0000101614	gge0000048465
hsa0000101626	gge0000045573
hsa0000101656	gge0000152139
hsa0000101736	gge0000032164
hsa0000101829	gge0000030177
hsa0000101882	gge0000150374
hsa0000101972	gge0000030936
hsa0000101973	gge0000030937
hsa0000101978	gge0000030943
hsa0000101982	gge0000030948
hsa0000101986	gge0000030952
hsa0000101992	gge0000030958
hsa0000102008	gge0000028556
hsa0000102022	gge0000031174
hsa0000102022	gge0000031173
hsa0000102046	gge0000031179
hsa0000102050	gge0000031181
hsa0000102178	gge0000028987
hsa0000102189	gge0000028994
hsa0000102191	gge0000028995
hsa0000102268	gge0000037709
hsa0000102314	gge0000042372
hsa0000102437	gge0000029288
hsa0000102530	gge0000151899
hsa0000102556	gge0000009644
hsa0000102629	gge0000035326
hsa0000102629	gge0000035327
hsa0000102678	gge0000030614
hsa0000102714	gge0000041695
hsa0000102737	gge0000041716
hsa0000102738	gge0000041717
hsa0000102752	gge0000033106
hsa0000102769	gge0000033118
hsa0000102811	gge0000030189
hsa0000102817	gge0000030194
hsa0000102892	gge0000041886
hsa0000102897	gge0000033394
hsa0000102965	gge0000043075
hsa0000102965	gge0000043074
hsa0000103026	gge0000043067
hsa0000103245	gge0000000863
hsa0000103306	gge0000030342
hsa0000103366	gge0000000563
hsa0000103367	gge0000000564
hsa0000103368	gge0000000564
hsa0000103384	gge0000028435
hsa0000103478	gge0000021238
hsa0000103481	gge0000021241
hsa0000103488	gge0000012967
hsa0000103489	gge0000012967
hsa0000103495	gge0000012969
hsa0000103502	gge0000012973
hsa0000103505	gge0000012974
hsa0000103657	gge0000020549
hsa0000103658	gge0000020550
hsa0000103661	gge0000000630
hsa0000103661	gge0000000629
hsa0000103744	gge0000000804
hsa0000103767	gge0000043567
hsa0000103768	gge0000043567
hsa0000103775	gge0000043573
hsa0000103801	gge0000000810
hsa0000103892	gge0000020782
hsa0000103896	gge0000020786
hsa0000103916	gge0000021108
hsa0000103921	gge0000021112
hsa0000103971	gge0000021419
hsa0000104017	gge0000009399
hsa0000104026	gge0000009405
hsa0000104034	gge0000009416
hsa0000104130	gge0000013342
hsa0000104131	gge0000013343
hsa0000104132	gge0000013343
hsa0000104137	gge0000013344
hsa0000104262	gge0000033416
hsa0000104263	gge0000033417
hsa0000104321	gge0000030997
hsa0000104508	gge0000043622
hsa0000104523	gge0000013637
hsa0000104528	gge0000013640
hsa0000104529	gge0000013641
hsa0000104556	gge0000044082
hsa0000104601	gge0000042347
hsa0000104691	gge0000041730
hsa0000104694	gge0000041731
hsa0000104698	gge0000041736
hsa0000104701	gge0000041738
hsa0000104703	gge0000041739
hsa0000104704	gge0000041740
hsa0000104813	gge0000151657
hsa0000104945	gge0000172582
hsa0000105012	gge0000151553
hsa0000105023	gge0000043602
hsa0000105026	gge0000043589
hsa0000105058	gge0000009314
hsa0000105115	gge0000151568
hsa0000105122	gge0000031202
hsa0000105123	gge0000031203
hsa0000105136	gge0000031215
hsa0000105235	gge0000016982
hsa0000105357	gge0000171917
hsa0000105365	gge0000171921
hsa0000105523	gge0000032912
hsa0000105524	gge0000032912
hsa0000105527	gge0000032913
hsa0000105533	gge0000032917
hsa0000105534	gge0000032918
hsa0000105538	gge0000032922
hsa0000105540	gge0000032924
hsa0000105552	gge0000002905
hsa0000105606	gge0000029231
hsa0000105634	gge0000035904
hsa0000105653	gge0000013776
hsa0000105675	gge0000172408
hsa0000105698	gge0000013810
hsa0000105814	gge0000194582
hsa0000105920	gge0000171146
hsa0000105938	gge0000035847
hsa0000106059	gge0000001446
hsa0000106063	gge0000001450
hsa0000106066	gge0000001454
hsa0000106329	gge0000150071
hsa0000106381	gge0000008216
hsa0000106382	gge0000008217
hsa0000106384	gge0000008218
hsa0000106386	gge0000008219
hsa0000106399	gge0000035855
hsa0000106405	gge0000035860
hsa0000106407	gge0000035862
hsa0000106409	gge0000035864
hsa0000106418	gge0000035836
hsa0000106426	gge0000029776
hsa0000106444	gge0000031644
hsa0000106448	gge0000031648
hsa0000106456	gge0000031655
hsa0000106457	gge0000031656
hsa0000106558	gge0000174001
hsa0000106638	gge0000170412
hsa0000106643	gge0000170416
hsa0000106645	gge0000170417
hsa0000106655	gge0000170425
hsa0000106656	gge0000170426
hsa0000106658	gge0000170427
hsa0000106670	gge0000170440
hsa0000106671	gge0000170441
hsa0000106680	gge0000032617
hsa0000106692	gge0000014547
hsa0000106693	gge0000014547
hsa0000106782	gge0000015386
hsa0000106796	gge0000000640
hsa0000106897	gge0000013930
hsa0000106903	gge0000013932
hsa0000106917	gge0000013975
hsa0000106973	gge0000150537
hsa0000107263	gge0000029493
hsa0000107276	gge0000029501
hsa0000107280	gge0000000982
hsa0000107287	gge0000171386
hsa0000107322	gge0000041789
hsa0000107344	gge0000014298
hsa0000107346	gge0000014301
hsa0000107347	gge0000014301
hsa0000107350	gge0000014303
hsa0000107354	gge0000014306
hsa0000107389	gge0000044594
hsa0000107391	gge0000044595
hsa0000107403	gge0000044602
hsa0000107406	gge0000044605
hsa0000107424	gge0000044616
hsa0000107621	gge0000032113
hsa0000107629	gge0000032117
hsa0000107787	gge0000043194
hsa0000107790	gge0000043194
hsa0000107858	gge0000043274
hsa0000107866	gge0000194488
hsa0000107867	gge0000194489
hsa0000107893	gge0000037498
hsa0000107899	gge0000037502
hsa0000107991	gge0000029166
hsa0000108020	gge0000028866
hsa0000108059	gge0000008022
hsa0000108070	gge0000008036
hsa0000108211	gge0000043171
hsa0000108244	gge0000151526
hsa0000108372	gge0000043124
hsa0000108387	gge0000028715
hsa0000108476	gge0000033097
hsa0000108478	gge0000033100
hsa0000108595	gge0000171125
hsa0000108668	gge0000172624
hsa0000108968	gge0000030480
hsa0000108969	gge0000030480
hsa0000108980	gge0000000724
hsa0000109005	gge0000000747
hsa0000109098	gge0000037358
hsa0000109201	gge0000033845
hsa0000109202	gge0000033845
hsa0000109347	gge0000043041
hsa0000109397	gge0000043393
hsa0000109418	gge0000021809
hsa0000109527	gge0000031977
hsa0000109532	gge0000031986
hsa0000109894	gge0000000450
hsa0000109941	gge0000032617
hsa0000109996	gge0000030862
hsa0000110009	gge0000030872
hsa0000110012	gge0000030875
hsa0000110130	gge0000007457
hsa0000110145	gge0000007472
hsa0000110146	gge0000007473
hsa0000110152	gge0000150471
hsa0000110153	gge0000150471
hsa0000110257	gge0000151610
hsa0000110270	gge0000151626
hsa0000110272	gge0000151627
hsa0000110332	gge0000149028
hsa0000110342	gge0000147139
hsa0000110410	gge0000042969
hsa0000110413	gge0000042970
hsa0000110430	gge0000030681
hsa0000110433	gge0000030685
hsa0000110473	gge0000030729
hsa0000110507	gge0000028678
hsa0000110518	gge0000028683
hsa0000110519	gge0000169659
hsa0000110528	gge0000169661
hsa0000110564	gge0000041513
hsa0000110643	gge0000027562
hsa0000110644	gge0000027563
hsa0000110646	gge0000027566
hsa0000110885	gge0000013316
hsa0000110969	gge0000009611
hsa0000110977	gge0000009619
hsa0000111027	gge0000171009
hsa0000111042	gge0000171016
hsa0000111051	gge0000171021
hsa0000111055	gge0000171024
hsa0000111114	gge0000194300
hsa0000111127	gge0000042353
hsa0000111129	gge0000042354
hsa0000111161	gge0000014092
hsa0000111166	gge0000014095
hsa0000111355	gge0000000838
hsa0000111356	gge0000000838
hsa0000111362	gge0000000842
hsa0000111365	gge0000000846
hsa0000111367	gge0000000846
hsa0000111378	gge0000000851
hsa0000111379	gge0000000851
hsa0000111380	gge0000000852
hsa0000111381	gge0000000852
hsa0000111384	gge0000000854
hsa0000111386	gge0000000855
hsa0000111387	gge0000000856
hsa0000111388	gge0000000857
hsa0000111389	gge0000000858
hsa0000111403	gge0000000950
hsa0000111404	gge0000000950
hsa0000111441	gge0000150093
hsa0000111450	gge0000150099
hsa0000111513	gge0000009977
hsa0000111517	gge0000151990
hsa0000111535	gge0000152006
hsa0000111579	gge0000152045
hsa0000111702	gge0000042827
hsa0000111703	gge0000042829
hsa0000111704	gge0000042829
hsa0000111707	gge0000042832
hsa0000111708	gge0000042833
hsa0000111724	gge0000014258
hsa0000111726	gge0000014260
hsa0000111748	gge0000021673
hsa0000111750	gge0000021675
hsa0000111752	gge0000021677
hsa0000111757	gge0000021682
hsa0000111758	gge0000021683
hsa0000111907	gge0000014195
hsa0000111910	gge0000014201
hsa0000111918	gge0000014208
hsa0000111924	gge0000014212
hsa0000111925	gge0000014213
hsa0000111999	gge0000172649
hsa0000112012	gge0000013328
hsa0000112028	gge0000013617
hsa0000112030	gge0000013619
hsa0000112033	gge0000013622
hsa0000112041	gge0000013628
hsa0000112043	gge0000013630
hsa0000112061	gge0000000616
hsa0000112137	gge0000022215
hsa0000112151	gge0000022230
hsa0000112201	gge0000030114
hsa0000112234	gge0000014180
hsa0000112242	gge0000014188
hsa0000112244	gge0000014189
hsa0000112248	gge0000014190
hsa0000112249	gge0000014191
hsa0000112298	gge0000194226
hsa0000112299	gge0000194227
hsa0000112307	gge0000194234
hsa0000112329	gge0000194262
hsa0000112330	gge0000194263
hsa0000112334	gge0000194267
hsa0000112342	gge0000031077
hsa0000112366	gge0000031092
hsa0000112425	gge0000151468
hsa0000112573	gge0000172376
hsa0000112592	gge0000043316
hsa0000112593	gge0000043316
hsa0000112627	gge0000001034
hsa0000112632	gge0000001038
hsa0000112634	gge0000001039
hsa0000112638	gge0000012982
hsa0000112640	gge0000012985
hsa0000112647	gge0000012989
hsa0000112648	gge0000012990
hsa0000112657	gge0000012994
hsa0000112659	gge0000012995
hsa0000112668	gge0000013001
hsa0000112676	gge0000013008
hsa0000112679	gge0000013009
hsa0000112680	gge0000013009
hsa0000112768	gge0000031549
hsa0000112771	gge0000031550
hsa0000112773	gge0000031552
hsa0000112778	gge0000031555
hsa0000112779	gge0000031556
hsa0000112785	gge0000031563
hsa0000112924	gge0000043360
hsa0000112927	gge0000043361
hsa0000112937	gge0000043370
hsa0000112952	gge0000043504
hsa0000112970	gge0000043292
hsa0000112978	gge0000043299
hsa0000113041	gge0000001083
hsa0000113048	gge0000169692
hsa0000113050	gge0000169694
hsa0000113051	gge0000169695
hsa0000113058	gge0000032411
hsa0000113124	gge0000044792
hsa0000113131	gge0000044800
hsa0000113132	gge0000044801
hsa0000113133	gge0000044802
hsa0000113136	gge0000044804
hsa0000113275	gge0000044563
hsa0000113276	gge0000044563
hsa0000113283	gge0000044569
hsa0000113287	gge0000044570
hsa0000113288	gge0000044571
hsa0000113307	gge0000015646
hsa0000113320	gge0000015023
hsa0000113321	gge0000015024
hsa0000113534	gge0000029222
hsa0000113541	gge0000029226
hsa0000113544	gge0000029227
hsa0000113562	gge0000031451
hsa0000113572	gge0000031460
hsa0000113572	gge0000031459
hsa0000113607	gge0000172893
hsa0000113942	gge0000000680
hsa0000113961	gge0000001636
hsa0000113974	gge0000001647
hsa0000113988	gge0000001661
hsa0000114019	gge0000151582
hsa0000114020	gge0000151583
hsa0000114083	gge0000010765
hsa0000114088	gge0000010770
hsa0000114266	gge0000000783
hsa0000114323	gge0000044692
hsa0000114338	gge0000044705
hsa0000114361	gge0000008312
hsa0000114415	gge0000001714
hsa0000114435	gge0000001734
hsa0000114440	gge0000001740
hsa0000114511	gge0000150151
hsa0000114534	gge0000031290
hsa0000114578	gge0000030419
hsa0000114820	gge0000116905
hsa0000114829	gge0000000993
hsa0000114830	gge0000000994
hsa0000114877	gge0000002194
hsa0000114881	gge0000002196
hsa0000114886	gge0000002199
hsa0000114890	gge0000002200
hsa0000114898	gge0000002206
hsa0000114954	gge0000004806
hsa0000115096	gge0000002683
hsa0000115097	gge0000002683
hsa0000115116	gge0000002699
hsa0000115268	gge0000004229
hsa0000115396	gge0000069711
hsa0000115465	gge0000071369
hsa0000115469	gge0000071371
hsa0000115470	gge0000071372
hsa0000115498	gge0000076010
hsa0000115499	gge0000076011
hsa0000115506	gge0000076018
hsa0000115521	gge0000076033
hsa0000115541	gge0000074670
hsa0000115542	gge0000074670
hsa0000115543	gge0000074670
hsa0000115544	gge0000074671
hsa0000115580	gge0000075366
hsa0000115669	gge0000071900
hsa0000115721	gge0000016272
hsa0000115796	gge0000069379
hsa0000115802	gge0000069385
hsa0000115848	gge0000076118
hsa0000116108	gge0000069310
hsa0000116407	gge0000069025
hsa0000116407	gge0000069024
hsa0000116408	gge0000069027
hsa0000116413	gge0000069033
hsa0000116500	gge0000073050
hsa0000116510	gge0000002253
hsa0000116664	gge0000071608
hsa0000116841	gge0000002435
hsa0000117224	gge0000072114
hsa0000117227	gge0000072116
hsa0000117268	gge0000207599
hsa0000117287	gge0000207617
hsa0000117369	gge0000002146
hsa0000117402	gge0000069733
hsa0000117415	gge0000069742
hsa0000117425	gge0000069748
hsa0000117543	gge0000001049
hsa0000117813	gge0000002514
hsa0000117852	gge0000068770
hsa0000117872	gge0000068776
hsa0000117917	gge0000004954
hsa0000118027	gge0000069571
hsa0000118030	gge0000069573
hsa0000118031	gge0000069574
hsa0000118228	gge0000068954
hsa0000118246	gge0000068964
hsa0000118312	gge0000003943
hsa0000118313	gge0000003944
hsa0000118315	gge0000003946
hsa0000118337	gge0000070258
hsa0000118425	gge0000072349
hsa0000118442	gge0000068915
hsa0000118450	gge0000068923
