hsa	gge
ENSG00000164574	ENSGALG00010016768
ENSG00000150783	ENSGALG00010025063
ENSG00000104047	ENSGALG00010016113
ENSG00000179954	ENSGALG00010021192
ENSG00000179954	ENSGALG00010004990
ENSG00000179954	ENSGALG00010004852
ENSG00000179954	ENSGALG00010004995
ENSG00000179954	ENSGALG00010005011
ENSG00000179954	ENSGALG00010004765
ENSG00000197580	ENSGALG00010025042
ENSG00000103150	ENSGALG00010007544
ENSG00000204152	ENSGALG00010010768
ENSG00000141431	ENSGALG00010005309
ENSG00000175040	ENSGALG00010015858
ENSG00000120800	ENSGALG00010011663
ENSG00000187550	ENSGALG00010000591
ENSG00000164325	ENSGALG00010012023
ENSG00000122779	ENSGALG00010013244
ENSG00000231274	ENSGALG00010004729
ENSG00000082684	ENSGALG00010018458
ENSG00000201026	ENSGALG00010008915
ENSG00000176170	ENSGALG00010029445
ENSG00000199773	ENSGALG00010004221
ENSG00000239112	ENSGALG00010001016
ENSG00000212278	ENSGALG00010014832
ENSG00000028528	ENSGALG00010023261
ENSG00000252601	ENSGALG00010009417
ENSG00000136840	ENSGALG00010028073
ENSG00000162944	ENSGALG00010015133
ENSG00000125354	ENSGALG00010016398
ENSG00000103160	ENSGALG00010024710
ENSG00000207728	ENSGALG00010015597
ENSG00000185009	ENSGALG00010022452
ENSG00000196505	ENSGALG00010022193
ENSG00000238363	ENSGALG00010010808
ENSG00000168522	ENSGALG00010013732
ENSG00000148634	ENSGALG00010022858
ENSG00000154099	ENSGALG00010024715
ENSG00000139292	ENSGALG00010012004
ENSG00000132623	ENSGALG00010018334
ENSG00000131183	ENSGALG00010012080
ENSG00000006459	ENSGALG00010013316
ENSG00000175931	ENSGALG00010029407
ENSG00000101577	ENSGALG00010001279
ENSG00000134200	ENSGALG00010025394
ENSG00000163083	ENSGALG00010018937
ENSG00000065183	ENSGALG00010022167
ENSG00000144320	ENSGALG00010022433
ENSG00000136908	ENSGALG00010028071
ENSG00000150787	ENSGALG00010024986
ENSG00000099998	ENSGALG00010026320
ENSG00000165102	ENSGALG00010007798
ENSG00000183742	ENSGALG00010003698
ENSG00000149635	ENSGALG00010021447
ENSG00000158296	ENSGALG00010021478
ENSG00000161544	ENSGALG00010029394
ENSG00000167106	ENSGALG00010028067
ENSG00000166558	ENSGALG00010024740
ENSG00000196570	ENSGALG00010019052
ENSG00000198074	ENSGALG00010013395
ENSG00000198074	ENSGALG00010013501
ENSG00000198074	ENSGALG00010013401
ENSG00000157734	ENSGALG00010023255
ENSG00000198055	ENSGALG00010012031
ENSG00000163156	ENSGALG00010028595
ENSG00000184956	ENSGALG00010024227
ENSG00000175054	ENSGALG00010015749
ENSG00000169118	ENSGALG00010023923
ENSG00000158122	ENSGALG00010008768
ENSG00000172175	ENSGALG00010010352
ENSG00000164898	ENSGALG00010010929
ENSG00000188263	ENSGALG00010008043
ENSG00000274091	ENSGALG00010030087
ENSG00000185651	ENSGALG00010024321
ENSG00000070731	ENSGALG00010029388
ENSG00000106554	ENSGALG00010005317
ENSG00000198788	ENSGALG00010023823
ENSG00000130005	ENSGALG00010028044
ENSG00000171943	ENSGALG00010027097
ENSG00000144331	ENSGALG00010026154
ENSG00000093072	ENSGALG00010011860
ENSG00000070526	ENSGALG00010029378
ENSG00000022267	ENSGALG00010014929
ENSG00000155761	ENSGALG00010022138
ENSG00000214026	ENSGALG00010024590
ENSG00000168333	ENSGALG00010005494
ENSG00000146966	ENSGALG00010013381
ENSG00000144118	ENSGALG00010018919
ENSG00000200785	ENSGALG00010000403
ENSG00000119421	ENSGALG00010027903
ENSG00000124091	ENSGALG00010013235
ENSG00000101180	ENSGALG00010022833
ENSG00000071626	ENSGALG00010028740
ENSG00000185681	ENSGALG00010027904
ENSG00000198010	ENSGALG00010001621
ENSG00000111452	ENSGALG00010023149
ENSG00000119446	ENSGALG00010028355
ENSG00000188559	ENSGALG00010018241
ENSG00000148187	ENSGALG00010028366
ENSG00000140090	ENSGALG00010015386
ENSG00000152402	ENSGALG00010005167
ENSG00000188042	ENSGALG00010012744
ENSG00000129667	ENSGALG00010029398
ENSG00000185900	ENSGALG00010007812
ENSG00000135960	ENSGALG00010013351
ENSG00000140678	ENSGALG00010017188
ENSG00000157703	ENSGALG00010013237
ENSG00000131188	ENSGALG00010008871
ENSG00000081026	ENSGALG00010027252
ENSG00000183258	ENSGALG00010009447
ENSG00000125991	ENSGALG00010021970
ENSG00000129292	ENSGALG00010008387
ENSG00000169359	ENSGALG00010001066
ENSG00000163600	ENSGALG00010021971
ENSG00000107186	ENSGALG00010016251
ENSG00000128585	ENSGALG00010006108
ENSG00000112658	ENSGALG00010018587
ENSG00000138400	ENSGALG00010025874
ENSG00000071655	ENSGALG00010027801
ENSG00000100567	ENSGALG00010017428
ENSG00000112659	ENSGALG00010018598
ENSG00000112659	ENSGALG00010018520
ENSG00000169903	ENSGALG00010001129
ENSG00000169762	ENSGALG00010011116
ENSG00000181264	ENSGALG00010025939
ENSG00000181264	ENSGALG00010025931
ENSG00000121853	ENSGALG00010018549
ENSG00000187905	ENSGALG00010000440
ENSG00000119950	ENSGALG00010017796
ENSG00000174948	ENSGALG00010001450
ENSG00000100227	ENSGALG00010010960
ENSG00000170242	ENSGALG00010022108
ENSG00000143458	ENSGALG00010028591
ENSG00000158258	ENSGALG00010025242
ENSG00000138376	ENSGALG00010011923
ENSG00000129657	ENSGALG00010029734
ENSG00000163155	ENSGALG00010028594
ENSG00000114796	ENSGALG00010024326
ENSG00000158623	ENSGALG00010006616
ENSG00000115266	ENSGALG00010028057
ENSG00000145375	ENSGALG00010006022
ENSG00000136960	ENSGALG00010009344
ENSG00000117262	ENSGALG00010007569
ENSG00000120805	ENSGALG00010011692
ENSG00000113716	ENSGALG00010016814
ENSG00000167315	ENSGALG00010010463
ENSG00000101084	ENSGALG00010021579
ENSG00000164056	ENSGALG00010004116
ENSG00000182578	ENSGALG00010016804
ENSG00000241973	ENSGALG00010024198
ENSG00000032219	ENSGALG00010017384
ENSG00000084092	ENSGALG00010003695
ENSG00000144730	ENSGALG00010027043
ENSG00000244687	ENSGALG00010014676
ENSG00000047315	ENSGALG00010003676
ENSG00000103671	ENSGALG00010023860
ENSG00000189046	ENSGALG00010021476
ENSG00000135374	ENSGALG00010024926
ENSG00000106018	ENSGALG00010024920
ENSG00000135090	ENSGALG00010023478
ENSG00000112599	ENSGALG00010027222
ENSG00000131269	ENSGALG00010013464
ENSG00000112297	ENSGALG00010013160
ENSG00000113721	ENSGALG00010016785
ENSG00000149451	ENSGALG00010018068
ENSG00000149269	ENSGALG00010002102
ENSG00000130347	ENSGALG00010013076
ENSG00000215018	ENSGALG00010003903
ENSG00000130348	ENSGALG00010013016
ENSG00000184371	ENSGALG00010027734
ENSG00000169635	ENSGALG00010024282
ENSG00000159459	ENSGALG00010020775
ENSG00000155115	ENSGALG00010013794
ENSG00000197498	ENSGALG00010013760
ENSG00000138246	ENSGALG00010018715
ENSG00000100351	ENSGALG00010013194
ENSG00000170035	ENSGALG00010026078
ENSG00000163453	ENSGALG00010003660
ENSG00000165338	ENSGALG00010020550
ENSG00000029639	ENSGALG00010005322
ENSG00000164307	ENSGALG00010012124
ENSG00000084093	ENSGALG00010003700
ENSG00000171217	ENSGALG00010005328
ENSG00000074771	ENSGALG00010005345
ENSG00000165046	ENSGALG00010017852
ENSG00000200753	ENSGALG00010006225
ENSG00000212264	ENSGALG00010029890
ENSG00000213780	ENSGALG00010000284
ENSG00000206838	ENSGALG00010027673
ENSG00000206838	ENSGALG00010027677
ENSG00000206838	ENSGALG00010027676
ENSG00000201772	ENSGALG00010027673
ENSG00000201772	ENSGALG00010027677
ENSG00000201772	ENSGALG00010027676
ENSG00000200656	ENSGALG00010027673
ENSG00000200656	ENSGALG00010027677
ENSG00000200656	ENSGALG00010027676
ENSG00000277184	ENSGALG00010027678
ENSG00000206603	ENSGALG00010029889
ENSG00000199231	ENSGALG00010009414
ENSG00000199231	ENSGALG00010004675
ENSG00000140675	ENSGALG00010000685
ENSG00000206634	ENSGALG00010029889
ENSG00000206785	ENSGALG00010029888
ENSG00000139352	ENSGALG00010011057
ENSG00000135093	ENSGALG00010021458
ENSG00000235568	ENSGALG00010010223
ENSG00000168303	ENSGALG00010017888
ENSG00000100578	ENSGALG00010017341
ENSG00000156110	ENSGALG00010022429
ENSG00000105856	ENSGALG00010009081
ENSG00000143158	ENSGALG00010008067
ENSG00000124140	ENSGALG00010013046
ENSG00000275143	ENSGALG00010030086
ENSG00000137842	ENSGALG00010020818
ENSG00000180336	ENSGALG00010025993
ENSG00000164111	ENSGALG00010005260
ENSG00000000460	ENSGALG00010014274
ENSG00000180329	ENSGALG00010025997
ENSG00000113924	ENSGALG00010024948
ENSG00000135678	ENSGALG00010012705
ENSG00000103502	ENSGALG00010000148
ENSG00000167306	ENSGALG00010013889
ENSG00000167306	ENSGALG00010011107
ENSG00000211657	ENSGALG00010024127
ENSG00000211657	ENSGALG00010024066
ENSG00000211657	ENSGALG00010024089
ENSG00000211657	ENSGALG00010024120
ENSG00000211657	ENSGALG00010024056
ENSG00000211657	ENSGALG00010024069
ENSG00000211657	ENSGALG00010024021
ENSG00000211657	ENSGALG00010024117
ENSG00000211657	ENSGALG00010024099
ENSG00000211657	ENSGALG00010024111
ENSG00000100121	ENSGALG00010026362
ENSG00000185028	ENSGALG00010007929
ENSG00000161692	ENSGALG00010025999
ENSG00000164366	ENSGALG00010008079
ENSG00000204010	ENSGALG00010018016
ENSG00000166946	ENSGALG00010024512
ENSG00000049449	ENSGALG00010023668
ENSG00000185745	ENSGALG00010018016
ENSG00000054219	ENSGALG00010021125
ENSG00000211658	ENSGALG00010024127
ENSG00000211658	ENSGALG00010024066
ENSG00000211658	ENSGALG00010024089
ENSG00000211658	ENSGALG00010024120
ENSG00000211658	ENSGALG00010024056
ENSG00000211658	ENSGALG00010024069
ENSG00000211658	ENSGALG00010024021
ENSG00000211658	ENSGALG00010024117
ENSG00000211658	ENSGALG00010024099
ENSG00000211658	ENSGALG00010024111
ENSG00000180104	ENSGALG00010008189
ENSG00000211659	ENSGALG00010024127
ENSG00000211659	ENSGALG00010024066
ENSG00000211659	ENSGALG00010024089
ENSG00000211659	ENSGALG00010024120
ENSG00000211659	ENSGALG00010024056
ENSG00000211659	ENSGALG00010024069
ENSG00000211659	ENSGALG00010024021
ENSG00000211659	ENSGALG00010024117
ENSG00000211659	ENSGALG00010024099
ENSG00000211659	ENSGALG00010024111
ENSG00000211661	ENSGALG00010024127
ENSG00000211661	ENSGALG00010024066
ENSG00000211661	ENSGALG00010024089
ENSG00000211661	ENSGALG00010024120
ENSG00000211661	ENSGALG00010024056
ENSG00000211661	ENSGALG00010024069
ENSG00000211661	ENSGALG00010024021
ENSG00000211661	ENSGALG00010024117
ENSG00000211661	ENSGALG00010024099
ENSG00000211661	ENSGALG00010024111
ENSG00000152779	ENSGALG00010018154
ENSG00000211663	ENSGALG00010024127
ENSG00000211663	ENSGALG00010024066
ENSG00000211663	ENSGALG00010024089
ENSG00000211663	ENSGALG00010024120
ENSG00000211663	ENSGALG00010024056
ENSG00000211663	ENSGALG00010024069
ENSG00000211663	ENSGALG00010024021
ENSG00000211663	ENSGALG00010024117
ENSG00000211663	ENSGALG00010024099
ENSG00000211663	ENSGALG00010024111
ENSG00000211665	ENSGALG00010024127
ENSG00000211665	ENSGALG00010024066
ENSG00000211665	ENSGALG00010024089
ENSG00000211665	ENSGALG00010024120
ENSG00000211665	ENSGALG00010024056
ENSG00000211665	ENSGALG00010024069
ENSG00000211665	ENSGALG00010024021
ENSG00000211665	ENSGALG00010024117
ENSG00000211665	ENSGALG00010024099
ENSG00000211665	ENSGALG00010024111
ENSG00000200294	ENSGALG00010019893
ENSG00000166295	ENSGALG00010021549
ENSG00000149403	ENSGALG00010025846
ENSG00000080511	ENSGALG00010002733
ENSG00000100226	ENSGALG00010012753
ENSG00000168209	ENSGALG00010021509
ENSG00000154415	ENSGALG00010001526
ENSG00000214814	ENSGALG00010008945
ENSG00000137411	ENSGALG00010000288
ENSG00000163389	ENSGALG00010007917
ENSG00000165996	ENSGALG00010006279
ENSG00000073670	ENSGALG00010021782
ENSG00000066230	ENSGALG00010007655
ENSG00000261787	ENSGALG00010004143
ENSG00000121022	ENSGALG00010004154
ENSG00000151136	ENSGALG00010015635
ENSG00000250479	ENSGALG00010025985
ENSG00000164778	ENSGALG00010024838
ENSG00000136738	ENSGALG00010006270
ENSG00000175600	ENSGALG00010018049
ENSG00000099953	ENSGALG00010025992
ENSG00000242441	ENSGALG00010017311
ENSG00000135862	ENSGALG00010011447
ENSG00000155890	ENSGALG00010025265
ENSG00000058866	ENSGALG00010023519
ENSG00000180772	ENSGALG00010018860
ENSG00000188706	ENSGALG00010014797
ENSG00000100325	ENSGALG00010000376
ENSG00000130810	ENSGALG00010002762
ENSG00000107937	ENSGALG00010005532
ENSG00000125844	ENSGALG00010018724
ENSG00000143156	ENSGALG00010005334
ENSG00000066777	ENSGALG00010004187
ENSG00000149179	ENSGALG00010022864
ENSG00000182963	ENSGALG00010021869
ENSG00000130811	ENSGALG00010002781
ENSG00000123737	ENSGALG00010005227
ENSG00000101624	ENSGALG00010001197
ENSG00000149925	ENSGALG00010000476
ENSG00000149925	ENSGALG00010000081
ENSG00000156697	ENSGALG00010014783
ENSG00000108883	ENSGALG00010021934
ENSG00000171368	ENSGALG00010007624
ENSG00000170775	ENSGALG00010001448
ENSG00000148377	ENSGALG00010005534
ENSG00000252533	ENSGALG00010004904
ENSG00000124019	ENSGALG00010025990
ENSG00000089169	ENSGALG00010020719
ENSG00000264230	ENSGALG00010020918
ENSG00000198771	ENSGALG00010008130
ENSG00000138434	ENSGALG00010022406
ENSG00000160539	ENSGALG00010029144
ENSG00000160539	ENSGALG00010028148
ENSG00000100395	ENSGALG00010012841
ENSG00000157693	ENSGALG00010028897
ENSG00000015479	ENSGALG00010008361
ENSG00000168806	ENSGALG00010001710
ENSG00000143185	ENSGALG00010022202
ENSG00000128789	ENSGALG00010001188
ENSG00000085185	ENSGALG00010016615
ENSG00000104093	ENSGALG00010022637
ENSG00000172578	ENSGALG00010024311
ENSG00000181634	ENSGALG00010028898
ENSG00000143190	ENSGALG00010008180
ENSG00000136888	ENSGALG00010028896
ENSG00000095261	ENSGALG00010027522
ENSG00000163638	ENSGALG00010020246
ENSG00000133124	ENSGALG00010015557
ENSG00000267534	ENSGALG00010002908
ENSG00000204174	ENSGALG00010020813
ENSG00000165730	ENSGALG00010023157
ENSG00000119403	ENSGALG00010027530
ENSG00000101049	ENSGALG00010023673
ENSG00000123575	ENSGALG00010011280
ENSG00000100399	ENSGALG00010012832
ENSG00000145386	ENSGALG00010005217
ENSG00000182378	ENSGALG00010002601
ENSG00000110583	ENSGALG00010000564
ENSG00000100146	ENSGALG00010010407
ENSG00000138686	ENSGALG00010005214
ENSG00000198792	ENSGALG00010012986
ENSG00000167131	ENSGALG00010021969
ENSG00000176340	ENSGALG00010020854
ENSG00000085415	ENSGALG00010001177
ENSG00000171388	ENSGALG00010014943
ENSG00000122121	ENSGALG00010014882
ENSG00000255181	ENSGALG00010008270
ENSG00000181085	ENSGALG00010008279
ENSG00000186185	ENSGALG00010022002
ENSG00000119401	ENSGALG00010028904
ENSG00000122122	ENSGALG00010014813
ENSG00000147869	ENSGALG00010016448
ENSG00000213923	ENSGALG00010012911
ENSG00000138741	ENSGALG00010005198
ENSG00000149474	ENSGALG00010018631
ENSG00000105810	ENSGALG00010005004
ENSG00000107736	ENSGALG00010020041
ENSG00000168439	ENSGALG00010000529
ENSG00000276643	ENSGALG00010027064
ENSG00000074071	ENSGALG00010016527
ENSG00000176381	ENSGALG00010005903
ENSG00000198818	ENSGALG00010005893
ENSG00000176597	ENSGALG00010016431
ENSG00000107341	ENSGALG00010011406
ENSG00000238886	ENSGALG00010012817
ENSG00000238886	ENSGALG00010013852
ENSG00000164500	ENSGALG00010000644
ENSG00000198876	ENSGALG00010011712
ENSG00000180921	ENSGALG00010008282
ENSG00000095906	ENSGALG00010018444
ENSG00000101938	ENSGALG00010015494
ENSG00000135047	ENSGALG00010028207
ENSG00000135047	ENSGALG00010018329
ENSG00000135047	ENSGALG00010016870
ENSG00000173905	ENSGALG00010001238
ENSG00000164458	ENSGALG00010005911
ENSG00000180900	ENSGALG00010008324
ENSG00000101639	ENSGALG00010001205
ENSG00000118997	ENSGALG00010010884
ENSG00000089041	ENSGALG00010025195
ENSG00000124532	ENSGALG00010008024
ENSG00000164946	ENSGALG00010016463
ENSG00000118564	ENSGALG00010010585
ENSG00000125780	ENSGALG00010024490
ENSG00000166948	ENSGALG00010024526
ENSG00000077274	ENSGALG00010015416
ENSG00000143171	ENSGALG00010010515
ENSG00000152492	ENSGALG00010014209
ENSG00000136235	ENSGALG00010001409
ENSG00000125409	ENSGALG00010029934
ENSG00000125835	ENSGALG00010016197
ENSG00000102359	ENSGALG00010016757
ENSG00000100711	ENSGALG00010016049
ENSG00000104112	ENSGALG00010022554
ENSG00000148334	ENSGALG00010028168
ENSG00000120727	ENSGALG00010008336
ENSG00000130592	ENSGALG00010024605
ENSG00000175066	ENSGALG00010015703
ENSG00000109099	ENSGALG00010029937
ENSG00000101892	ENSGALG00010012759
ENSG00000178409	ENSGALG00010012529
ENSG00000099769	ENSGALG00010018423
ENSG00000085377	ENSGALG00010013317
ENSG00000047410	ENSGALG00010021514
ENSG00000175497	ENSGALG00010021532
ENSG00000165782	ENSGALG00010000085
ENSG00000063854	ENSGALG00010018649
ENSG00000100036	ENSGALG00010000298
ENSG00000170471	ENSGALG00010021770
ENSG00000170482	ENSGALG00010008305
ENSG00000140280	ENSGALG00010022539
ENSG00000232119	ENSGALG00010012288
ENSG00000185339	ENSGALG00010000286
ENSG00000171155	ENSGALG00010012234
ENSG00000197361	ENSGALG00010024463
ENSG00000004864	ENSGALG00010003666
ENSG00000158290	ENSGALG00010012295
ENSG00000033800	ENSGALG00010017264
ENSG00000213079	ENSGALG00010005305
ENSG00000100592	ENSGALG00010017098
ENSG00000113790	ENSGALG00010024516
ENSG00000127364	ENSGALG00010009169
ENSG00000136280	ENSGALG00010025345
ENSG00000108179	ENSGALG00010020782
ENSG00000145191	ENSGALG00010017756
ENSG00000170476	ENSGALG00010008277
ENSG00000165424	ENSGALG00010020773
ENSG00000185303	ENSGALG00010011020
ENSG00000185303	ENSGALG00010011009
ENSG00000170464	ENSGALG00010008276
ENSG00000100557	ENSGALG00010017169
ENSG00000171806	ENSGALG00010014298
ENSG00000207935	ENSGALG00010016839
ENSG00000162040	ENSGALG00010018729
ENSG00000112144	ENSGALG00010002186
ENSG00000134216	ENSGALG00010027882
ENSG00000122852	ENSGALG00010011020
ENSG00000122852	ENSGALG00010011009
ENSG00000140543	ENSGALG00010020199
ENSG00000103043	ENSGALG00010022868
ENSG00000115020	ENSGALG00010022245
ENSG00000185189	ENSGALG00010010290
ENSG00000185189	ENSGALG00010008382
ENSG00000136783	ENSGALG00010014083
ENSG00000165028	ENSGALG00010014083
ENSG00000178394	ENSGALG00010012979
ENSG00000157450	ENSGALG00010022928
ENSG00000165029	ENSGALG00010014122
ENSG00000179520	ENSGALG00010011553
ENSG00000128285	ENSGALG00010029714
ENSG00000203760	ENSGALG00010006266
ENSG00000095981	ENSGALG00010020134
ENSG00000153060	ENSGALG00010019488
ENSG00000062650	ENSGALG00010010333
ENSG00000261150	ENSGALG00010008468
ENSG00000171723	ENSGALG00010020096
ENSG00000089234	ENSGALG00010025831
ENSG00000100099	ENSGALG00010023555
ENSG00000103274	ENSGALG00010019471
ENSG00000101438	ENSGALG00010023684
ENSG00000187260	ENSGALG00010027123
ENSG00000101442	ENSGALG00010023731
ENSG00000168675	ENSGALG00010001442
ENSG00000164484	ENSGALG00010005248
ENSG00000132507	ENSGALG00010000255
ENSG00000135597	ENSGALG00010004214
ENSG00000144736	ENSGALG00010020307
ENSG00000137522	ENSGALG00010002410
ENSG00000006652	ENSGALG00010001198
ENSG00000137821	ENSGALG00010022711
ENSG00000111666	ENSGALG00010011484
ENSG00000174013	ENSGALG00010024798
ENSG00000163872	ENSGALG00010024344
ENSG00000101203	ENSGALG00010023125
ENSG00000185231	ENSGALG00010001410
ENSG00000174453	ENSGALG00010011894
ENSG00000166676	ENSGALG00010019390
ENSG00000135842	ENSGALG00010011729
ENSG00000142039	ENSGALG00010008331
ENSG00000115109	ENSGALG00010018858
ENSG00000135111	ENSGALG00010000443
ENSG00000132465	ENSGALG00010004158
ENSG00000149357	ENSGALG00010002460
ENSG00000079101	ENSGALG00010003873
ENSG00000132522	ENSGALG00010000267
ENSG00000058085	ENSGALG00010011460
ENSG00000059573	ENSGALG00010001692
ENSG00000186212	ENSGALG00010003241
ENSG00000166111	ENSGALG00010022628
ENSG00000134962	ENSGALG00010016414
ENSG00000182108	ENSGALG00010019336
ENSG00000163961	ENSGALG00010024813
ENSG00000168434	ENSGALG00010017263
ENSG00000121897	ENSGALG00010016397
ENSG00000180611	ENSGALG00010017587
ENSG00000138185	ENSGALG00010022100
ENSG00000090530	ENSGALG00010017579
ENSG00000181016	ENSGALG00010001196
ENSG00000248098	ENSGALG00010008284
ENSG00000110628	ENSGALG00010024139
ENSG00000242550	ENSGALG00010011674
ENSG00000141655	ENSGALG00010011976
ENSG00000188394	ENSGALG00010028426
ENSG00000260230	ENSGALG00010008447
ENSG00000139351	ENSGALG00010011457
ENSG00000178814	ENSGALG00010008236
ENSG00000164867	ENSGALG00010027175
ENSG00000096872	ENSGALG00010006480
ENSG00000212593	ENSGALG00010018982
ENSG00000103356	ENSGALG00010017219
ENSG00000143167	ENSGALG00010008216
ENSG00000185798	ENSGALG00010024804
ENSG00000130699	ENSGALG00010022795
ENSG00000138131	ENSGALG00010018430
ENSG00000141664	ENSGALG00010011963
ENSG00000111790	ENSGALG00010014748
ENSG00000143184	ENSGALG00010022202
ENSG00000156395	ENSGALG00010019237
ENSG00000179526	ENSGALG00010009570
ENSG00000207008	ENSGALG00010026876
ENSG00000207008	ENSGALG00010026875
ENSG00000124143	ENSGALG00010023712
ENSG00000133789	ENSGALG00010021127
ENSG00000143228	ENSGALG00010010605
ENSG00000103353	ENSGALG00010017211
ENSG00000197771	ENSGALG00010002387
ENSG00000173208	ENSGALG00010008148
ENSG00000136732	ENSGALG00010021698
ENSG00000215041	ENSGALG00010002072
ENSG00000181092	ENSGALG00010025618
ENSG00000166819	ENSGALG00010020954
ENSG00000124155	ENSGALG00010021680
ENSG00000127337	ENSGALG00010011992
ENSG00000004779	ENSGALG00010017057
ENSG00000127249	ENSGALG00010013759
ENSG00000138135	ENSGALG00010022134
ENSG00000255112	ENSGALG00010016520
ENSG00000107798	ENSGALG00010018011
ENSG00000165283	ENSGALG00010011544
ENSG00000179981	ENSGALG00010001153
ENSG00000166821	ENSGALG00010019867
ENSG00000166847	ENSGALG00010017096
ENSG00000168530	ENSGALG00010011505
ENSG00000109814	ENSGALG00010016382
ENSG00000235173	ENSGALG00010009501
ENSG00000187808	ENSGALG00010012231
ENSG00000148926	ENSGALG00010021090
ENSG00000198918	ENSGALG00010012955
ENSG00000243789	ENSGALG00010020212
ENSG00000212475	ENSGALG00010028397
ENSG00000133937	ENSGALG00010017536
ENSG00000206622	ENSGALG00010016351
