hsa	sce
ENSG00000156875	YHL047C
ENSG00000156875	YHL040C
ENSG00000156875	YEL065W
ENSG00000156875	YCL069W
ENSG00000156875	YKR105C
ENSG00000156875	YGR224W
ENSG00000156875	YPR198W
ENSG00000181929	YGL115W
ENSG00000179632	YDR005C
ENSG00000178445	YMR189W
ENSG00000180185	YNL168C
ENSG00000171045	YOR106W
ENSG00000089639	YDR389W
ENSG00000089639	YOR134W
ENSG00000137996	YOL010W
ENSG00000137948	YLR399C
ENSG00000137948	YDL070W
ENSG00000095139	YFR051C
ENSG00000173011	YDR448W
ENSG00000109519	YOR232W
ENSG00000149196	YOL032W
ENSG00000105726	YEL031W
ENSG00000111300	YOL076W
ENSG00000120992	YLR118C
ENSG00000070367	YLR166C
ENSG00000070367	YJL204C
ENSG00000141101	YOR056C
ENSG00000025800	YNL189W
ENSG00000113558	YDR328C
ENSG00000186591	YEL012W
ENSG00000255346	YOR384W
ENSG00000255346	YOL152W
ENSG00000003393	YLR077W
ENSG00000003393	YGL097W
ENSG00000137547	YNL284C
ENSG00000196367	YHR099W
ENSG00000206077	YLR246W
ENSG00000105640	YMR242C
ENSG00000105640	YOR312C
ENSG00000166557	YAR002C-A
ENSG00000166557	YGL002W
ENSG00000166557	YGL200C
ENSG00000168803	YNL141W
ENSG00000163440	YOR281C
ENSG00000122406	YPL131W
ENSG00000013523	YMR285C
ENSG00000013523	YML118W
ENSG00000013523	YAL021C
ENSG00000114654	YAL003W
ENSG00000250821	YER008C
ENSG00000090989	YER008C
ENSG00000108588	YNR021W
ENSG00000187555	YBR058C
ENSG00000188316	YHR174W
ENSG00000188316	YPL281C
ENSG00000188316	YGR254W
ENSG00000188316	YOR393W
ENSG00000188316	YMR323W
ENSG00000136045	YLR196W
ENSG00000108592	YCL054W
ENSG00000023171	YHR080C
ENSG00000023171	YDR326C
ENSG00000023171	YFL042C
ENSG00000023171	YLR072W
ENSG00000183336	YGL220W
ENSG00000102898	YER009W
ENSG00000103051	YPR105C
ENSG00000171862	YNL128W
ENSG00000108604	YNR023W
ENSG00000108604	YCR052W
ENSG00000108604	YOR295W
ENSG00000108604	YMR233W
ENSG00000234616	YDR081C
ENSG00000011485	YGR123C
ENSG00000129480	YDL219W
ENSG00000165733	YPL217C
ENSG00000036565	YPR156C
ENSG00000036565	YGR138C
ENSG00000116791	YBR046C
ENSG00000277161	YJL091C
ENSG00000278619	YOR201C
ENSG00000151224	YDR502C
ENSG00000151224	YLR180W
ENSG00000122545	YLR314C
ENSG00000164134	YDL040C
ENSG00000162623	YGL050W
ENSG00000156017	YMR209C
ENSG00000156017	YNL092W
ENSG00000205629	YDR435C
ENSG00000150753	YJR064W
ENSG00000170653	YIL036W
ENSG00000170653	YER045C
ENSG00000170653	YNL167C
ENSG00000080608	YDR496C
ENSG00000181789	YNL287W
ENSG00000103375	YLL043W
ENSG00000103375	YFL054C
ENSG00000007216	YJL198W
ENSG00000007216	YNR013C
ENSG00000007216	YCR037C
ENSG00000135390	Q0130
ENSG00000181625	YBR228W
ENSG00000130876	YCL025C
ENSG00000130876	YDR508C
ENSG00000130876	YDR046C
ENSG00000130876	YBR068C
ENSG00000130876	YPL274W
ENSG00000130876	YLL061W
ENSG00000130876	YNL270C
ENSG00000130876	YEL063C
ENSG00000148335	YBR261C
ENSG00000183624	YMR114C
ENSG00000141499	YNL187W
ENSG00000164237	YAL049C
ENSG00000079459	YHR190W
ENSG00000250799	YLR142W
ENSG00000139132	YLR371W
ENSG00000139132	YGR070W
ENSG00000076944	YDR164C
ENSG00000185627	YDR427W
ENSG00000169925	YLR399C
ENSG00000169925	YDL070W
ENSG00000213585	YIL114C
ENSG00000213585	YNL055C
ENSG00000165282	YLL031C
ENSG00000124299	YFR006W
ENSG00000091127	YOR243C
ENSG00000166800	YDL078C
ENSG00000166800	YKL085W
ENSG00000173349	YBL102W
ENSG00000144231	YJL140W
ENSG00000188690	YOR278W
ENSG00000159692	YIL074C
ENSG00000159692	YER081W
ENSG00000159692	YGL185C
ENSG00000159692	YPL113C
ENSG00000141564	YHR186C
ENSG00000125637	YNL297C
ENSG00000125637	YJR031C
ENSG00000125637	YEL022W
ENSG00000212122	YDL214C
ENSG00000212122	YNL183C
ENSG00000212122	YPL026C
ENSG00000212122	YDR247W
ENSG00000212122	YPL141C
ENSG00000212122	YOR233W
ENSG00000212122	YKL198C
ENSG00000212122	YJR059W
ENSG00000212122	YKL168C
ENSG00000212122	YJL165C
ENSG00000212122	YDR122W
ENSG00000212122	YLR096W
ENSG00000131653	YKR036C
ENSG00000131653	YJL112W
ENSG00000142186	YOR112W
ENSG00000182512	YPL059W
ENSG00000123064	YDL031W
ENSG00000167965	YNL006W
ENSG00000112053	YPR003C
ENSG00000107949	YDR361C
ENSG00000113712	YHR135C
ENSG00000113712	YER123W
ENSG00000113712	YNL154C
ENSG00000135945	YOR346W
ENSG00000151247	YOL139C
ENSG00000165092	YPL061W
ENSG00000165092	YOR374W
ENSG00000165092	YER073W
ENSG00000165092	YMR169C
ENSG00000165092	YMR170C
ENSG00000184260	YBL003C
ENSG00000184270	YBL003C
ENSG00000178096	YAL044W-A
ENSG00000164024	YLR244C
ENSG00000175029	YIL074C
ENSG00000175029	YER081W
ENSG00000175029	YGL185C
ENSG00000175029	YPL113C
ENSG00000143368	YOR319W
ENSG00000197894	YCR102C
ENSG00000197894	YNL134C
ENSG00000197894	YLR460C
ENSG00000197894	YMR083W
ENSG00000197894	YMR303C
ENSG00000197894	YOL086C
ENSG00000197894	YBR145W
ENSG00000197894	YDL168W
ENSG00000197894	YAL061W
ENSG00000197894	YAL060W
ENSG00000197894	YLR070C
ENSG00000197894	YJR159W
ENSG00000197894	YDL246C
ENSG00000197894	YMR318C
ENSG00000197894	YCR105W
ENSG00000197894	YBL069W
ENSG00000197894	YER101C
ENSG00000197894	YBL068W-A
ENSG00000136936	YMR201C
ENSG00000118855	YNL065W
ENSG00000118855	YIL120W
ENSG00000118855	YIL121W
ENSG00000118855	YMR279C
ENSG00000118855	YML116W
ENSG00000118855	YCL073C
ENSG00000118855	YKR106W
ENSG00000118855	YHL047C
ENSG00000118855	YHL040C
ENSG00000118855	YEL065W
ENSG00000118855	YCL069W
ENSG00000118855	YKR105C
ENSG00000118855	YGR224W
ENSG00000118855	YPR198W
ENSG00000148057	YDR248C
ENSG00000198099	YCR102C
ENSG00000198099	YNL134C
ENSG00000198099	YLR460C
ENSG00000198099	YMR083W
ENSG00000198099	YMR303C
ENSG00000198099	YOL086C
ENSG00000198099	YBR145W
ENSG00000198099	YDL168W
ENSG00000198099	YAL061W
ENSG00000198099	YAL060W
ENSG00000198099	YLR070C
ENSG00000198099	YJR159W
ENSG00000198099	YDL246C
ENSG00000198099	YMR318C
ENSG00000198099	YCR105W
ENSG00000198099	YBL069W
ENSG00000198099	YER101C
ENSG00000198099	YBL068W-A
ENSG00000108100	YNL257C
ENSG00000108100	YHR155W
ENSG00000213246	YGR063C
ENSG00000172955	YCR102C
ENSG00000172955	YNL134C
ENSG00000172955	YLR460C
ENSG00000172955	YMR083W
ENSG00000172955	YMR303C
ENSG00000172955	YOL086C
ENSG00000172955	YBR145W
ENSG00000172955	YDL168W
ENSG00000172955	YAL061W
ENSG00000172955	YAL060W
ENSG00000172955	YLR070C
ENSG00000172955	YJR159W
ENSG00000172955	YDL246C
ENSG00000172955	YMR318C
ENSG00000172955	YCR105W
ENSG00000172955	YBL069W
ENSG00000172955	YER101C
ENSG00000172955	YBL068W-A
ENSG00000187758	YCR102C
ENSG00000187758	YNL134C
ENSG00000187758	YLR460C
ENSG00000187758	YMR083W
ENSG00000187758	YMR303C
ENSG00000187758	YOL086C
ENSG00000187758	YBR145W
ENSG00000187758	YDL168W
ENSG00000187758	YAL061W
ENSG00000187758	YAL060W
ENSG00000187758	YLR070C
ENSG00000187758	YJR159W
ENSG00000187758	YDL246C
ENSG00000187758	YMR318C
ENSG00000187758	YCR105W
ENSG00000187758	YBL069W
ENSG00000187758	YER101C
ENSG00000187758	YBL068W-A
ENSG00000196616	YCR102C
ENSG00000196616	YNL134C
ENSG00000196616	YLR460C
ENSG00000196616	YMR083W
ENSG00000196616	YMR303C
ENSG00000196616	YOL086C
ENSG00000196616	YBR145W
ENSG00000196616	YDL168W
ENSG00000196616	YAL061W
ENSG00000196616	YAL060W
ENSG00000196616	YLR070C
ENSG00000196616	YJR159W
ENSG00000196616	YDL246C
ENSG00000196616	YMR318C
ENSG00000196616	YCR105W
ENSG00000196616	YBL069W
ENSG00000196616	YER101C
ENSG00000196616	YBL068W-A
ENSG00000092929	YOR296W
ENSG00000248144	YCR102C
ENSG00000248144	YNL134C
ENSG00000248144	YLR460C
ENSG00000248144	YMR083W
ENSG00000248144	YMR303C
ENSG00000248144	YOL086C
ENSG00000248144	YBR145W
ENSG00000248144	YDL168W
ENSG00000248144	YAL061W
ENSG00000248144	YAL060W
ENSG00000248144	YLR070C
ENSG00000248144	YJR159W
ENSG00000248144	YDL246C
ENSG00000248144	YMR318C
ENSG00000248144	YCR105W
ENSG00000248144	YBL069W
ENSG00000248144	YER101C
ENSG00000248144	YBL068W-A
ENSG00000165458	YNL106C
ENSG00000165458	YOR109W
ENSG00000184207	YDL236W
ENSG00000105404	YNL044W
ENSG00000105409	YDR039C
ENSG00000105409	YDR040C
ENSG00000105409	YDR038C
ENSG00000105409	YGL008C
ENSG00000105409	YPL036W
ENSG00000203791	YIL064W
ENSG00000166224	YDR294C
ENSG00000135250	YMR216C
ENSG00000135250	YHR030C
ENSG00000135250	YKL161C
ENSG00000116649	YLR146C
ENSG00000116649	YPR069C
ENSG00000171824	YOR001W
ENSG00000166797	YHR122W
ENSG00000130165	YKL160W
ENSG00000184254	YPL061W
ENSG00000184254	YOR374W
ENSG00000184254	YMR169C
ENSG00000184254	YMR170C
ENSG00000105819	YLR163C
ENSG00000246705	YBL003C
ENSG00000127948	YHR042W
ENSG00000117616	YNL251C
ENSG00000115970	YMR259C
ENSG00000139055	YDR518W
ENSG00000139055	YCL043C
ENSG00000111348	YDL135C
ENSG00000266826	YMR028W
ENSG00000108828	YCR102C
ENSG00000108828	YNL134C
ENSG00000108828	YLR460C
ENSG00000108828	YMR083W
ENSG00000108828	YMR303C
ENSG00000108828	YOL086C
ENSG00000108828	YBR145W
ENSG00000108828	YAL061W
ENSG00000108828	YAL060W
ENSG00000108828	YLR070C
ENSG00000108828	YJR159W
ENSG00000108828	YDL246C
ENSG00000108828	YMR318C
ENSG00000108828	YCR105W
ENSG00000108828	YBL069W
ENSG00000108828	YER101C
ENSG00000108828	YBL068W-A
ENSG00000136758	YPR024W
ENSG00000128739	YER029C
ENSG00000144895	YGR054W
ENSG00000109133	YLR064W
ENSG00000109133	YLL023C
ENSG00000162959	YJR008W
ENSG00000114686	YGR220C
ENSG00000134326	YJR057W
ENSG00000156194	YDL134C
ENSG00000156194	YDL188C
ENSG00000115942	YBR060C
ENSG00000089009	YML073C
ENSG00000089009	YLR448W
ENSG00000124067	YBR235W
ENSG00000161040	YJR090C
ENSG00000140450	YFR022W
ENSG00000140450	YOR018W
ENSG00000140450	YBL101C
ENSG00000140450	YPR030W
ENSG00000140450	YKR021W
ENSG00000140450	YJL084C
ENSG00000049283	YLR206W
ENSG00000049283	YDL161W
ENSG00000106069	YER155C
ENSG00000170439	YHR209W
ENSG00000170439	YER175C
ENSG00000170439	YDR316W
ENSG00000138075	YPL058C
ENSG00000138075	YOR153W
ENSG00000138075	YOR328W
ENSG00000138075	YDR011W
ENSG00000138075	YNR070W
ENSG00000138075	YDR406W
ENSG00000138075	YIL013C
ENSG00000138075	YOR011W
ENSG00000166794	YDR155C
ENSG00000166794	YML078W
ENSG00000143921	YOL075C
ENSG00000183726	YOL129W
ENSG00000070081	YLR250W
ENSG00000185787	YPR023C
ENSG00000074416	YKL094W
ENSG00000254986	YOL057W
ENSG00000105849	YOR340C
ENSG00000155816	YIL159W
ENSG00000155816	YNL271C
ENSG00000071462	YCR047C
ENSG00000077312	YIR009W
ENSG00000091704	YHR132C
ENSG00000080802	YER068W
ENSG00000086544	YDR173C
ENSG00000105613	YGR092W
ENSG00000105613	YPR111W
ENSG00000105499	YMR006C
ENSG00000105499	YOL011W
ENSG00000105499	YMR008C
ENSG00000105499	YNL012W
ENSG00000110429	YGR229C
ENSG00000136271	YLR276C
ENSG00000065534	YML002W
ENSG00000065534	YMR291W
ENSG00000133805	YML035C
ENSG00000133805	YBR284W
ENSG00000133805	YJL070C
ENSG00000162542	YFL034W
ENSG00000150967	YLR188W
ENSG00000150967	YPL270W
ENSG00000105953	YIL125W
ENSG00000068654	YOR341W
ENSG00000188486	YDR225W
ENSG00000122515	YOR156C
ENSG00000122515	YDR409W
ENSG00000105486	YDL164C
ENSG00000249662	YML015C
ENSG00000085721	YKL125W
ENSG00000187527	YOR291W
ENSG00000187527	YDR270W
ENSG00000187527	YDR039C
ENSG00000187527	YDR040C
ENSG00000187527	YDR038C
ENSG00000187527	YGL167C
ENSG00000187527	YGL008C
ENSG00000187527	YPL036W
ENSG00000145495	YIL030C
ENSG00000153574	YOR095C
ENSG00000110768	YDR311W
ENSG00000143740	YGR009C
ENSG00000155957	YNL305C
ENSG00000172081	YIL106W
ENSG00000118515	YGR092W
ENSG00000118515	YPR111W
ENSG00000115257	YEL060C
ENSG00000115257	YOR003W
ENSG00000115257	YNL238W
ENSG00000170145	YDL214C
ENSG00000170145	YNL183C
ENSG00000170145	YPL026C
ENSG00000170145	YDR247W
ENSG00000170145	YPL141C
ENSG00000170145	YOR233W
ENSG00000170145	YKL198C
ENSG00000170145	YJR059W
ENSG00000170145	YKL168C
ENSG00000170145	YJL165C
ENSG00000170145	YDR122W
ENSG00000170145	YLR096W
ENSG00000114857	YDR155C
ENSG00000114857	YML078W
ENSG00000155903	YOL081W
ENSG00000155903	YBR140C
ENSG00000140859	YPR141C
ENSG00000170667	YOL081W
ENSG00000170667	YBR140C
ENSG00000146109	YNR054C
ENSG00000164506	YBL106C
ENSG00000164506	YPR032W
ENSG00000160007	YOR127W
ENSG00000160007	YDR379W
ENSG00000184985	YBL017C
ENSG00000184985	YIL173W
ENSG00000184985	YNR065C
ENSG00000184985	YCR100C
ENSG00000184985	YJL222W
ENSG00000184985	YCR099C
ENSG00000151502	YJL053W
ENSG00000159409	YDL224C
ENSG00000159409	YNL197C
ENSG00000164638	YAL022C
ENSG00000142230	YHR003C
ENSG00000142230	YKL027W
ENSG00000203756	YJL004C
ENSG00000118520	YPL111W
ENSG00000178252	YPL183C
ENSG00000164117	YNL297C
ENSG00000164117	YJR031C
ENSG00000164117	YEL022W
ENSG00000099341	YFR052W
ENSG00000065000	YPL195W
ENSG00000154269	YCR026C
ENSG00000154269	YEL016C
ENSG00000248487	YBR204C
ENSG00000248487	YGR110W
ENSG00000069329	YJL154C
ENSG00000120705	YBR143C
ENSG00000151503	YLR272C
ENSG00000133706	YPL160W
ENSG00000237763	YOL157C
ENSG00000237763	YJL216C
ENSG00000237763	YGR287C
ENSG00000237763	YIL172C
ENSG00000237763	YGR292W
ENSG00000237763	YJL221C
ENSG00000237763	YBR299W
ENSG00000128050	YAR015W
ENSG00000166123	YJL060W
ENSG00000166123	YDR111C
ENSG00000166123	YLR089C
ENSG00000174876	YOL157C
ENSG00000174876	YJL216C
ENSG00000174876	YGR287C
ENSG00000174876	YIL172C
ENSG00000174876	YGR292W
ENSG00000174876	YJL221C
ENSG00000174876	YBR299W
ENSG00000069345	YNL064C
ENSG00000163644	YCR079W
ENSG00000187733	YOL157C
ENSG00000187733	YJL216C
ENSG00000187733	YGR287C
ENSG00000187733	YIL172C
ENSG00000187733	YGR292W
ENSG00000187733	YJL221C
ENSG00000187733	YBR299W
ENSG00000163882	YOR224C
ENSG00000106348	YLR432W
ENSG00000106348	YAR073W
ENSG00000106348	YML056C
ENSG00000106348	YHR216W
ENSG00000183020	YBL037W
ENSG00000172893	YGL012W
ENSG00000135924	YMR161W
ENSG00000174521	YDR519W
ENSG00000105219	YGR108W
ENSG00000105219	YPR119W
ENSG00000105219	YDL155W
ENSG00000105219	YLR210W
ENSG00000105219	YMR199W
ENSG00000105219	YPL256C
ENSG00000105219	YGR109C
ENSG00000105219	YPR120C
ENSG00000197837	YBR009C
ENSG00000197837	YNL030W
ENSG00000138381	YML096W
ENSG00000059691	YBL080C
ENSG00000105993	YMR161W
ENSG00000112499	YML123C
ENSG00000128694	YDL104C
ENSG00000146477	YML123C
ENSG00000144741	YNL003C
ENSG00000085511	YOR231W
ENSG00000085511	YPL140C
ENSG00000132341	YLR293C
ENSG00000132341	YOR185C
ENSG00000198898	YKL007W
ENSG00000164284	YOR232W
ENSG00000166337	YDR167W
ENSG00000243480	YOL157C
ENSG00000243480	YJL216C
ENSG00000243480	YGR287C
ENSG00000243480	YIL172C
ENSG00000243480	YGR292W
ENSG00000243480	YJL221C
ENSG00000243480	YBR299W
ENSG00000090013	YMR090W
ENSG00000088038	YPR072W
ENSG00000026652	YDR018C
ENSG00000026652	YBR042C
ENSG00000123643	YNL101W
ENSG00000123643	YJR001W
ENSG00000123643	YER119C
ENSG00000123643	YBL089W
ENSG00000145860	YOL013C
ENSG00000196284	YDR392W
ENSG00000197930	YML130C
ENSG00000177432	YKR048C
ENSG00000177432	YNL246W
ENSG00000089154	YGL195W
ENSG00000100519	YOR259C
ENSG00000066923	YIL026C
ENSG00000112394	YOL119C
ENSG00000112394	YOR306C
ENSG00000159593	YHR003C
ENSG00000159593	YKL027W
ENSG00000122484	YDR066C
ENSG00000161204	YFR009W
ENSG00000089157	YLR340W
ENSG00000113643	YHR091C
ENSG00000113643	YDR341C
ENSG00000118816	YGR108W
ENSG00000118816	YPR119W
ENSG00000118816	YDL155W
ENSG00000118816	YLR210W
ENSG00000118816	YMR199W
ENSG00000118816	YPL256C
ENSG00000118816	YGR109C
ENSG00000118816	YPR120C
ENSG00000188573	YDL014W
ENSG00000168137	YJL105W
ENSG00000168137	YKR029C
ENSG00000025039	YGR163W
ENSG00000133812	YJR110W
ENSG00000164327	YER093C
ENSG00000172840	YOR090C
ENSG00000155034	YJR090C
ENSG00000130158	YLR422W
ENSG00000160695	YMR231W
ENSG00000145545	YDL015C
ENSG00000178105	YJL033W
ENSG00000175893	YLR246W
ENSG00000123095	YFR034C
ENSG00000161896	YDR173C
ENSG00000161904	YML034W
ENSG00000161904	YDR458C
ENSG00000185215	YIL068C
ENSG00000132436	YER047C
ENSG00000132436	YPL074W
ENSG00000136982	YCL016C
ENSG00000096401	YMR213W
ENSG00000136877	YMR113W
ENSG00000136877	YKL132C
ENSG00000136877	YOR241W
ENSG00000161203	YOL062C
ENSG00000143418	YHL003C
ENSG00000143418	YKL008C
ENSG00000110092	YGR108W
ENSG00000110092	YPR119W
ENSG00000110092	YDL155W
ENSG00000110092	YLR210W
ENSG00000110092	YMR199W
ENSG00000110092	YPL256C
ENSG00000110092	YGR109C
ENSG00000110092	YPR120C
ENSG00000105568	YAL016W
ENSG00000143363	YHR201C
ENSG00000256269	YDL205C
ENSG00000215114	YBL058W
ENSG00000091483	YPL262W
ENSG00000008952	YPL094C
ENSG00000184261	YJL093C
ENSG00000117009	YBL098W
ENSG00000120708	YLR001C
ENSG00000103275	YDL064W
ENSG00000203668	YOR370C
ENSG00000172071	YDR283C
ENSG00000083845	YJR123W
ENSG00000111906	YGL101W
ENSG00000111906	YBR242W
ENSG00000160075	YNL222W
ENSG00000114503	YPL178W
ENSG00000135547	YFR034C
ENSG00000134480	YPR025C
ENSG00000188452	YOR171C
ENSG00000188452	YLR260W
ENSG00000196600	YML123C
ENSG00000149187	YDL224C
ENSG00000149187	YNL197C
ENSG00000083807	YER015W
ENSG00000083807	YBR041W
ENSG00000083807	YIL009W
ENSG00000083807	YMR246W
ENSG00000083807	YOR317W
ENSG00000163788	YDL214C
ENSG00000163788	YNL183C
ENSG00000163788	YPL026C
ENSG00000163788	YDR247W
ENSG00000163788	YPL141C
ENSG00000163788	YOR233W
ENSG00000163788	YKL198C
ENSG00000163788	YJR059W
ENSG00000163788	YKL168C
ENSG00000163788	YJL165C
ENSG00000163788	YDR122W
ENSG00000163788	YLR096W
ENSG00000174371	YDR263C
ENSG00000174371	YOR033C
ENSG00000197548	YHR171W
ENSG00000007516	YOR296W
ENSG00000196289	YPL120W
ENSG00000099308	YGR092W
ENSG00000099308	YPR111W
ENSG00000162843	YFL009W
ENSG00000162843	YER066W
ENSG00000162843	YIL046W
ENSG00000162843	YKR036C
ENSG00000162843	YJL112W
ENSG00000009335	YGL141W
ENSG00000284234	YML015C
ENSG00000284439	YML015C
ENSG00000284465	YML015C
ENSG00000283967	YML015C
ENSG00000283776	YML015C
ENSG00000284283	YML015C
ENSG00000284042	YML015C
ENSG00000284356	YML015C
ENSG00000283988	YML015C
ENSG00000284373	YML015C
ENSG00000250782	YML015C
ENSG00000230268	YNL222W
ENSG00000166508	YBR202W
ENSG00000111344	YOL081W
ENSG00000111344	YBR140C
ENSG00000172508	YML054C
ENSG00000165494	YDR228C
ENSG00000139343	YPR182W
ENSG00000135473	YGL094C
ENSG00000005007	YMR080C
ENSG00000174173	YOL093W
ENSG00000133657	YDR270W
ENSG00000133657	YDR039C
ENSG00000133657	YDR040C
ENSG00000133657	YDR038C
ENSG00000133657	YGL167C
ENSG00000133657	YGL008C
ENSG00000133657	YPL036W
ENSG00000182179	YHR003C
ENSG00000182179	YKL027W
ENSG00000143815	YGL012W
ENSG00000118513	YBR049C
ENSG00000118513	YDR026C
ENSG00000105443	YNL297C
ENSG00000105443	YJR031C
ENSG00000105443	YEL022W
ENSG00000167962	YDR266C
ENSG00000164077	YGL124C
ENSG00000145782	YBR217W
ENSG00000122512	YNL082W
ENSG00000177879	YJL024C
ENSG00000117600	YDR284C
ENSG00000197241	YGL104C
ENSG00000197241	YBR241C
ENSG00000197241	YJL219W
ENSG00000197241	YHR094C
ENSG00000197241	YFL011W
ENSG00000197241	YNR072W
ENSG00000197241	YDR345C
ENSG00000197241	YDR342C
ENSG00000197241	YOL156W
ENSG00000197241	YJL214W
ENSG00000197241	YDR343C
ENSG00000197241	YDL245C
ENSG00000197241	YLR081W
ENSG00000197241	YJR158W
ENSG00000197241	YHR096C
ENSG00000197241	YEL069C
ENSG00000197241	YHR092C
ENSG00000197241	YMR011W
ENSG00000197241	YDL194W
ENSG00000197241	YDL138W
ENSG00000197241	YJR160C
ENSG00000197241	YBR298C
ENSG00000197241	YGR289C
ENSG00000197241	YDL247W
ENSG00000283740	YML015C
ENSG00000249156	YML015C
ENSG00000141279	YHR047C
ENSG00000141279	YKL157W
ENSG00000196961	YBL037W
ENSG00000052749	YPL012W
ENSG00000113593	YDR155C
ENSG00000113593	YML078W
ENSG00000171314	YKL152C
ENSG00000171314	YOL056W
ENSG00000171314	YDL021W
ENSG00000171311	YNL232W
ENSG00000139180	YLR290C
ENSG00000143797	YOR175C
ENSG00000132612	YER047C
ENSG00000132612	YPL074W
ENSG00000114030	YNL189W
ENSG00000076650	YOR043W
ENSG00000108561	YIL070C
ENSG00000143486	YDR117C
ENSG00000005100	YKL078W
ENSG00000197860	YOR057W
ENSG00000197860	YNL121C
ENSG00000197860	YHR117W
ENSG00000072849	YDR411C
ENSG00000081791	YLR207W
ENSG00000081791	YBL061C
ENSG00000081791	YER096W
ENSG00000106617	YGL115W
ENSG00000185432	YHR209W
ENSG00000185432	YER175C
ENSG00000185432	YDR316W
ENSG00000214511	YML030W
ENSG00000196465	YGL106W
ENSG00000125037	YKL207W
ENSG00000215883	YML087C
ENSG00000215883	YML125C
ENSG00000162650	YGL066W
ENSG00000196139	YOR120W
ENSG00000196139	YDR368W
ENSG00000196139	YDL124W
ENSG00000196139	YJR155W
ENSG00000196139	YNL331C
ENSG00000196139	YCR107W
ENSG00000196139	YDL243C
ENSG00000196139	YOL165C
ENSG00000196139	YMR041C
ENSG00000164707	YJL198W
ENSG00000164707	YNR013C
ENSG00000164707	YCR037C
ENSG00000131507	YBR290W
ENSG00000104812	YLR258W
ENSG00000104812	YFR015C
ENSG00000264006	YOR120W
ENSG00000264006	YDR368W
ENSG00000264006	YDL124W
ENSG00000264006	YJR155W
ENSG00000264006	YNL331C
ENSG00000264006	YCR107W
ENSG00000264006	YDL243C
ENSG00000264006	YOL165C
ENSG00000264006	YMR041C
ENSG00000198610	YOR120W
ENSG00000198610	YDR368W
ENSG00000198610	YDL124W
ENSG00000198610	YJR155W
ENSG00000198610	YNL331C
ENSG00000198610	YCR107W
ENSG00000198610	YDL243C
ENSG00000198610	YOL165C
ENSG00000198610	YMR041C
ENSG00000018699	YNL313C
ENSG00000089818	YFL028C
ENSG00000128607	YHR158C
ENSG00000128607	YGR238C
ENSG00000128607	YGL197W
ENSG00000128607	YER132C
ENSG00000113569	YER105C
ENSG00000113569	YBL079W
ENSG00000116748	YML035C
ENSG00000116748	YBR284W
ENSG00000116748	YJL070C
ENSG00000149428	YKL073W
ENSG00000175106	YDR084C
ENSG00000129317	YOR243C
ENSG00000151239	YGR080W
ENSG00000180198	YLR077W
ENSG00000180198	YGL097W
ENSG00000120915	YBR204C
ENSG00000120915	YGR110W
ENSG00000144559	YGR046W
ENSG00000105675	YOR291W
ENSG00000105675	YDR270W
ENSG00000105675	YDR039C
ENSG00000105675	YDR040C
ENSG00000105675	YDR038C
ENSG00000105675	YGL167C
ENSG00000105675	YGL008C
ENSG00000105675	YPL036W
ENSG00000087502	YML067C
ENSG00000054116	YKR068C
ENSG00000104219	YLR246W
ENSG00000198791	YNR052C
ENSG00000179407	YMR161W
ENSG00000184922	YNL271C
ENSG00000065057	YOL043C
ENSG00000167283	YPR020W
ENSG00000106077	YGR031W
ENSG00000137513	YCR024C
ENSG00000174231	YHR165C
ENSG00000115275	YGL027C
ENSG00000116898	YDR337W
ENSG00000138442	YOR272W
ENSG00000087095	YMR216C
ENSG00000087095	YHR030C
ENSG00000087095	YKL161C
ENSG00000117500	YAR002C-A
ENSG00000117500	YGL002W
ENSG00000117500	YGL200C
ENSG00000119471	YIR036C
ENSG00000119471	YIR035C
ENSG00000087191	YGL048C
ENSG00000177453	YDL214C
ENSG00000177453	YNL183C
ENSG00000177453	YPL026C
ENSG00000177453	YDR247W
ENSG00000177453	YPL141C
ENSG00000177453	YOR233W
ENSG00000177453	YKL198C
ENSG00000177453	YJR059W
ENSG00000177453	YKL168C
ENSG00000177453	YJL165C
ENSG00000177453	YDR122W
ENSG00000177453	YLR096W
ENSG00000055044	YOR310C
ENSG00000198431	YHR106W
ENSG00000198431	YDR353W
ENSG00000112972	YML126C
ENSG00000182899	YPL143W
ENSG00000182899	YOR234C
ENSG00000267673	YPL252C
ENSG00000164654	YBL104C
ENSG00000114745	YDR517W
ENSG00000198522	YJR072C
ENSG00000099817	YBR154C
ENSG00000110921	YMR208W
ENSG00000103485	YFR047C
ENSG00000111602	YNL273W
ENSG00000119231	YPL020C
ENSG00000033627	YMR054W
ENSG00000033627	YOR270C
ENSG00000057608	YER136W
ENSG00000132305	YKR016W
ENSG00000174695	YNL024C-A
ENSG00000126522	YHR018C
ENSG00000172785	YNR029C
ENSG00000164347	YJL102W
ENSG00000068903	YPL015C
ENSG00000135932	YKL189W
ENSG00000146005	YNL297C
ENSG00000146005	YJR031C
ENSG00000146005	YEL022W
ENSG00000241258	YJL011C
ENSG00000123505	YOL052C
ENSG00000196547	YGL156W
ENSG00000115966	YIL036W
ENSG00000115966	YER045C
ENSG00000115966	YNL167C
ENSG00000099810	YLR017W
ENSG00000168061	YDR159W
ENSG00000104835	YHR011W
ENSG00000168060	YJR126C
ENSG00000168060	YPL176C
ENSG00000168060	YOR256C
ENSG00000113575	YDL134C
ENSG00000113575	YDL188C
ENSG00000166965	YLR077W
