ENSG00000198888	ENSBTAG00000043558
ENSG00000196227	ENSBTAG00000045509
ENSG00000140057	ENSBTAG00000016854
ENSG00000089818	ENSBTAG00000020237
ENSG00000185917	ENSBTAG00000018682
ENSG00000168918	ENSBTAG00000020173
ENSG00000167037	ENSBTAG00000006592
ENSG00000167910	ENSBTAG00000005287
ENSG00000124126	ENSBTAG00000015609
ENSG00000144671	ENSBTAG00000008463
ENSG00000254647	ENSBTAG00000013003
ENSG00000183734	ENSBTAG00000026769
ENSG00000170044	ENSBTAG00000003666
ENSG00000204361	ENSBTAG00000031362
ENSG00000100601	ENSBTAG00000008133
ENSG00000181544	ENSBTAG00000016433
ENSG00000168061	ENSBTAG00000002248
ENSG00000168060	ENSBTAG00000002249
ENSG00000165898	ENSBTAG00000021956
ENSG00000104833	ENSBTAG00000021013
ENSG00000100558	ENSBTAG00000016255
ENSG00000150995	ENSBTAG00000020455
ENSG00000266059	ENSBTAG00000047140
ENSG00000203952	ENSBTAG00000036349
ENSG00000207170	ENSBTAG00000075455
ENSG00000207170	ENSBTAG00000045396
ENSG00000205704	ENSBTAG00000050336
ENSG00000180964	ENSBTAG00000064848
ENSG00000180964	ENSBTAG00000027843
ENSG00000100453	ENSBTAG00000010057
ENSG00000221300	ENSBTAG00000042931
ENSG00000212175	ENSBTAG00000042466
ENSG00000200807	ENSBTAG00000045025
ENSG00000111729	ENSBTAG00000038490
ENSG00000238493	ENSBTAG00000044877
ENSG00000100116	ENSBTAG00000008434
ENSG00000206915	ENSBTAG00000043059
ENSG00000221638	ENSBTAG00000038873
ENSG00000238410	ENSBTAG00000044537
ENSG00000202423	ENSBTAG00000045131
ENSG00000202423	ENSBTAG00000070467
ENSG00000127528	ENSBTAG00000052504
ENSG00000238619	ENSBTAG00000044877
ENSG00000201070	ENSBTAG00000056717
ENSG00000222724	ENSBTAG00000045116
ENSG00000212283	ENSBTAG00000043158
ENSG00000222923	ENSBTAG00000057749
ENSG00000243029	ENSBTAG00000049551
ENSG00000240106	ENSBTAG00000046896
ENSG00000223573	ENSBTAG00000057298
ENSG00000252688	ENSBTAG00000043298
ENSG00000206718	ENSBTAG00000043498
ENSG00000147400	ENSBTAG00000007844
ENSG00000139899	ENSBTAG00000010665
ENSG00000201813	ENSBTAG00000056380
ENSG00000146670	ENSBTAG00000026971
ENSG00000118492	ENSBTAG00000016844
ENSG00000202216	ENSBTAG00000076328
ENSG00000202216	ENSBTAG00000044975
ENSG00000202216	ENSBTAG00000054485
ENSG00000202216	ENSBTAG00000053617
ENSG00000202216	ENSBTAG00000073793
ENSG00000202216	ENSBTAG00000042930
ENSG00000199348	ENSBTAG00000043615
ENSG00000276123	ENSBTAG00000047140
ENSG00000077721	ENSBTAG00000045779
ENSG00000100445	ENSBTAG00000004788
ENSG00000201044	ENSBTAG00000042364
ENSG00000202016	ENSBTAG00000046831
ENSG00000202016	ENSBTAG00000043870
ENSG00000162976	ENSBTAG00000020297
ENSG00000101311	ENSBTAG00000020465
ENSG00000187066	ENSBTAG00000054077
ENSG00000167767	ENSBTAG00000007204
ENSG00000174276	ENSBTAG00000063864
ENSG00000189253	ENSBTAG00000038169
ENSG00000189253	ENSBTAG00000063277
ENSG00000070985	ENSBTAG00000046662
ENSG00000197381	ENSBTAG00000017486
ENSG00000207402	ENSBTAG00000045480
ENSG00000178093	ENSBTAG00000006649
ENSG00000283502	ENSBTAG00000042480
ENSG00000167604	ENSBTAG00000007334
ENSG00000164485	ENSBTAG00000017000
ENSG00000198125	ENSBTAG00000005333
ENSG00000135443	ENSBTAG00000000400
ENSG00000169188	ENSBTAG00000013177
ENSG00000168477	ENSBTAG00000001444
ENSG00000066427	ENSBTAG00000005786
ENSG00000124194	ENSBTAG00000002593
ENSG00000161849	ENSBTAG00000047872
ENSG00000161850	ENSBTAG00000007145
ENSG00000222329	ENSBTAG00000042384
ENSG00000196632	ENSBTAG00000023182
ENSG00000105549	ENSBTAG00000059473
ENSG00000185479	ENSBTAG00000040019
ENSG00000093000	ENSBTAG00000017652
ENSG00000170465	ENSBTAG00000040019
ENSG00000182931	ENSBTAG00000030800
ENSG00000205420	ENSBTAG00000040019
ENSG00000126001	ENSBTAG00000006021
ENSG00000186081	ENSBTAG00000038384
ENSG00000153157	ENSBTAG00000031377
ENSG00000123485	ENSBTAG00000024726
ENSG00000204450	ENSBTAG00000038169
ENSG00000204450	ENSBTAG00000063277
ENSG00000139648	ENSBTAG00000056824
ENSG00000170484	ENSBTAG00000000619
ENSG00000240713	ENSBTAG00000066728
ENSG00000179532	ENSBTAG00000049216
ENSG00000124721	ENSBTAG00000014063
ENSG00000186471	ENSBTAG00000010881
ENSG00000170486	ENSBTAG00000007904
ENSG00000281516	ENSBTAG00000051849
ENSG00000212199	ENSBTAG00000057498
ENSG00000207364	ENSBTAG00000043298
ENSG00000115274	ENSBTAG00000001840
ENSG00000186049	ENSBTAG00000037638
ENSG00000128335	ENSBTAG00000037799
ENSG00000128335	ENSBTAG00000074985
ENSG00000128335	ENSBTAG00000071299
ENSG00000128335	ENSBTAG00000040244
ENSG00000128335	ENSBTAG00000038652
ENSG00000147145	ENSBTAG00000003299
ENSG00000133107	ENSBTAG00000009405
ENSG00000198431	ENSBTAG00000013912
ENSG00000115297	ENSBTAG00000051550
ENSG00000175352	ENSBTAG00000013366
ENSG00000134597	ENSBTAG00000006252
ENSG00000134597	ENSBTAG00000014771
ENSG00000134597	ENSBTAG00000068230
ENSG00000121297	ENSBTAG00000002687
ENSG00000152254	ENSBTAG00000004241
ENSG00000100122	ENSBTAG00000019280
ENSG00000101443	ENSBTAG00000013928
ENSG00000126251	ENSBTAG00000013791
ENSG00000126262	ENSBTAG00000006566
ENSG00000160199	ENSBTAG00000014153
ENSG00000134627	ENSBTAG00000014910
ENSG00000267041	ENSBTAG00000050035
ENSG00000267041	ENSBTAG00000050359
ENSG00000156925	ENSBTAG00000021413
ENSG00000081479	ENSBTAG00000004555
ENSG00000126768	ENSBTAG00000018496
ENSG00000128245	ENSBTAG00000031134
ENSG00000149639	ENSBTAG00000021669
ENSG00000100350	ENSBTAG00000000015
ENSG00000196371	ENSBTAG00000038062
ENSG00000204710	ENSBTAG00000005772
ENSG00000244297	ENSBTAG00000049551
ENSG00000212586	ENSBTAG00000042369
ENSG00000212586	ENSBTAG00000043071
ENSG00000212586	ENSBTAG00000043426
ENSG00000212586	ENSBTAG00000043103
ENSG00000112499	ENSBTAG00000009583
ENSG00000268182	ENSBTAG00000054544
ENSG00000125995	ENSBTAG00000072768
ENSG00000228607	ENSBTAG00000039149
ENSG00000185345	ENSBTAG00000018996
ENSG00000110400	ENSBTAG00000015939
ENSG00000181282	ENSBTAG00000073314
ENSG00000181273	ENSBTAG00000073314
ENSG00000112530	ENSBTAG00000011106
ENSG00000182208	ENSBTAG00000011249
ENSG00000102390	ENSBTAG00000003609
ENSG00000187950	ENSBTAG00000005365
ENSG00000186280	ENSBTAG00000001704
ENSG00000149212	ENSBTAG00000004034
ENSG00000165349	ENSBTAG00000007403
ENSG00000132002	ENSBTAG00000016874
ENSG00000121377	ENSBTAG00000051374
ENSG00000121314	ENSBTAG00000048398
ENSG00000212128	ENSBTAG00000050506
ENSG00000135436	ENSBTAG00000019283
ENSG00000205784	ENSBTAG00000031673
ENSG00000124818	ENSBTAG00000016499
ENSG00000133460	ENSBTAG00000018647
ENSG00000166349	ENSBTAG00000040293
ENSG00000170396	ENSBTAG00000026122
ENSG00000175097	ENSBTAG00000031309
ENSG00000254126	ENSBTAG00000008956
ENSG00000105402	ENSBTAG00000013084
ENSG00000123364	ENSBTAG00000000923
ENSG00000213995	ENSBTAG00000011466
ENSG00000123407	ENSBTAG00000000924
ENSG00000173214	ENSBTAG00000009243
ENSG00000208772	ENSBTAG00000042600
ENSG00000123388	ENSBTAG00000006879
ENSG00000132313	ENSBTAG00000004823
ENSG00000180818	ENSBTAG00000003278
ENSG00000197757	ENSBTAG00000009238
ENSG00000207924	ENSBTAG00000029788
ENSG00000180806	ENSBTAG00000005606
ENSG00000183305	ENSBTAG00000059973
ENSG00000183305	ENSBTAG00000018323
ENSG00000183305	ENSBTAG00000067916
ENSG00000183305	ENSBTAG00000019009
ENSG00000183305	ENSBTAG00000005749
ENSG00000183305	ENSBTAG00000048281
ENSG00000183305	ENSBTAG00000072487
ENSG00000183305	ENSBTAG00000075507
ENSG00000183305	ENSBTAG00000070701
ENSG00000183305	ENSBTAG00000055100
ENSG00000183305	ENSBTAG00000051911
ENSG00000183305	ENSBTAG00000048623
ENSG00000183305	ENSBTAG00000071005
ENSG00000183305	ENSBTAG00000071084
ENSG00000183305	ENSBTAG00000061257
ENSG00000009413	ENSBTAG00000010760
ENSG00000037965	ENSBTAG00000012149
ENSG00000178752	ENSBTAG00000030208
ENSG00000174527	ENSBTAG00000002695
ENSG00000173237	ENSBTAG00000022246
ENSG00000159082	ENSBTAG00000003063
ENSG00000137700	ENSBTAG00000008077
ENSG00000125798	ENSBTAG00000012407
ENSG00000053702	ENSBTAG00000007611
ENSG00000163283	ENSBTAG00000039346
ENSG00000163283	ENSBTAG00000053448
ENSG00000163283	ENSBTAG00000012363
ENSG00000163283	ENSBTAG00000016748
ENSG00000134901	ENSBTAG00000008880
ENSG00000124145	ENSBTAG00000015127
ENSG00000283297	ENSBTAG00000030325
ENSG00000079435	ENSBTAG00000038321
ENSG00000197905	ENSBTAG00000019788
ENSG00000125531	ENSBTAG00000027405
ENSG00000141977	ENSBTAG00000016179
ENSG00000163286	ENSBTAG00000039346
ENSG00000163286	ENSBTAG00000053448
ENSG00000163286	ENSBTAG00000012363
ENSG00000163286	ENSBTAG00000016748
ENSG00000101224	ENSBTAG00000008436
ENSG00000080561	ENSBTAG00000021968
ENSG00000163295	ENSBTAG00000039346
ENSG00000163295	ENSBTAG00000053448
ENSG00000163295	ENSBTAG00000012363
ENSG00000163295	ENSBTAG00000016748
ENSG00000252962	ENSBTAG00000078249
ENSG00000136167	ENSBTAG00000007079
ENSG00000237412	ENSBTAG00000048397
ENSG00000095932	ENSBTAG00000031383
ENSG00000196811	ENSBTAG00000045943
ENSG00000284638	ENSBTAG00000074180
ENSG00000222338	ENSBTAG00000044651
ENSG00000165935	ENSBTAG00000059669
ENSG00000172519	ENSBTAG00000072937
ENSG00000172519	ENSBTAG00000068570
ENSG00000284723	ENSBTAG00000076947
ENSG00000283536	ENSBTAG00000062461
ENSG00000011201	ENSBTAG00000069639
ENSG00000011201	ENSBTAG00000070630
ENSG00000121318	ENSBTAG00000030463
ENSG00000121318	ENSBTAG00000030466
ENSG00000121318	ENSBTAG00000030461
ENSG00000239108	ENSBTAG00000042467
ENSG00000260286	ENSBTAG00000051964
ENSG00000252705	ENSBTAG00000043147
ENSG00000200247	ENSBTAG00000072282
ENSG00000135316	ENSBTAG00000006672
ENSG00000251757	ENSBTAG00000057498
ENSG00000214891	ENSBTAG00000038169
ENSG00000214891	ENSBTAG00000063277
ENSG00000160307	ENSBTAG00000004777
ENSG00000208892	ENSBTAG00000043329
ENSG00000111537	ENSBTAG00000012529
ENSG00000110719	ENSBTAG00000000292
ENSG00000075886	ENSBTAG00000038258
ENSG00000159128	ENSBTAG00000012899
ENSG00000165474	ENSBTAG00000017425
ENSG00000156709	ENSBTAG00000006838
ENSG00000111536	ENSBTAG00000052655
ENSG00000163331	ENSBTAG00000032481
ENSG00000152213	ENSBTAG00000016998
ENSG00000127318	ENSBTAG00000015407
ENSG00000174405	ENSBTAG00000015868
ENSG00000178882	ENSBTAG00000039688
ENSG00000168135	ENSBTAG00000051965
ENSG00000083535	ENSBTAG00000019895
ENSG00000185339	ENSBTAG00000002770
ENSG00000198353	ENSBTAG00000003304
ENSG00000172789	ENSBTAG00000009634
ENSG00000212127	ENSBTAG00000050506
ENSG00000212126	ENSBTAG00000030471
ENSG00000212126	ENSBTAG00000054460
ENSG00000212126	ENSBTAG00000001336
ENSG00000244474	ENSBTAG00000026181
ENSG00000255837	ENSBTAG00000030471
ENSG00000255837	ENSBTAG00000054460
ENSG00000255837	ENSBTAG00000001336
ENSG00000212124	ENSBTAG00000030471
ENSG00000212124	ENSBTAG00000054460
ENSG00000212124	ENSBTAG00000001336
ENSG00000142192	ENSBTAG00000017753
ENSG00000256436	ENSBTAG00000030471
ENSG00000256436	ENSBTAG00000054460
ENSG00000256436	ENSBTAG00000001336
ENSG00000226761	ENSBTAG00000030471
ENSG00000226761	ENSBTAG00000054460
ENSG00000226761	ENSBTAG00000001336
ENSG00000255374	ENSBTAG00000030471
ENSG00000255374	ENSBTAG00000054460
ENSG00000255374	ENSBTAG00000001336
ENSG00000256188	ENSBTAG00000030471
ENSG00000256188	ENSBTAG00000054460
ENSG00000256188	ENSBTAG00000001336
ENSG00000256537	ENSBTAG00000052681
ENSG00000212440	ENSBTAG00000042435
ENSG00000196876	ENSBTAG00000021339
ENSG00000149177	ENSBTAG00000024715
ENSG00000136698	ENSBTAG00000054983
ENSG00000134899	ENSBTAG00000014043
ENSG00000134899	ENSBTAG00000048674
ENSG00000114124	ENSBTAG00000021886
ENSG00000188729	ENSBTAG00000018703
ENSG00000175619	ENSBTAG00000061310
ENSG00000172208	ENSBTAG00000062468
ENSG00000176567	ENSBTAG00000031026
ENSG00000207280	ENSBTAG00000043297
ENSG00000202400	ENSBTAG00000065672
ENSG00000183269	ENSBTAG00000000118
ENSG00000207088	ENSBTAG00000042863
ENSG00000163914	ENSBTAG00000001310
ENSG00000171596	ENSBTAG00000017684
ENSG00000166405	ENSBTAG00000004863
ENSG00000185176	ENSBTAG00000003389
ENSG00000178804	ENSBTAG00000001812
ENSG00000174946	ENSBTAG00000009848
ENSG00000138271	ENSBTAG00000011192
ENSG00000171450	ENSBTAG00000031052
ENSG00000163497	ENSBTAG00000020191
ENSG00000181631	ENSBTAG00000056123
ENSG00000198973	ENSBTAG00000029763
ENSG00000163501	ENSBTAG00000008452
ENSG00000124749	ENSBTAG00000033515
ENSG00000171703	ENSBTAG00000021836
ENSG00000173769	ENSBTAG00000044167
ENSG00000132746	ENSBTAG00000012054
ENSG00000207647	ENSBTAG00000036436
ENSG00000119147	ENSBTAG00000012637
ENSG00000083520	ENSBTAG00000019889
ENSG00000183570	ENSBTAG00000030775
ENSG00000252763	ENSBTAG00000063949
ENSG00000199075	ENSBTAG00000029937
ENSG00000249020	ENSBTAG00000043590
ENSG00000100077	ENSBTAG00000000005
ENSG00000202379	ENSBTAG00000044615
ENSG00000202379	ENSBTAG00000044525
ENSG00000202379	ENSBTAG00000045020
ENSG00000202379	ENSBTAG00000044447
ENSG00000202379	ENSBTAG00000045173
ENSG00000202379	ENSBTAG00000044430
ENSG00000202379	ENSBTAG00000045377
ENSG00000144821	ENSBTAG00000018399
ENSG00000152086	ENSBTAG00000038258
ENSG00000197674	ENSBTAG00000054011
ENSG00000197309	ENSBTAG00000016647
ENSG00000188542	ENSBTAG00000049766
ENSG00000175513	ENSBTAG00000003093
ENSG00000201113	ENSBTAG00000043163
ENSG00000212580	ENSBTAG00000042435
ENSG00000222344	ENSBTAG00000044918
ENSG00000206725	ENSBTAG00000043091
ENSG00000196248	ENSBTAG00000010752
ENSG00000115009	ENSBTAG00000021326
ENSG00000189431	ENSBTAG00000011914
ENSG00000110395	ENSBTAG00000006817
ENSG00000232125	ENSBTAG00000046454
ENSG00000222627	ENSBTAG00000070237
ENSG00000120645	ENSBTAG00000019058
ENSG00000243544	ENSBTAG00000046487
ENSG00000178732	ENSBTAG00000013203
ENSG00000168779	ENSBTAG00000005230
ENSG00000100258	ENSBTAG00000017925
ENSG00000142611	ENSBTAG00000018965
ENSG00000110066	ENSBTAG00000001185
ENSG00000187527	ENSBTAG00000018657
ENSG00000073614	ENSBTAG00000020472
ENSG00000212389	ENSBTAG00000042998
ENSG00000204406	ENSBTAG00000019592
ENSG00000169855	ENSBTAG00000009851
ENSG00000111886	ENSBTAG00000011672
ENSG00000182508	ENSBTAG00000032485
ENSG00000134900	ENSBTAG00000020389
ENSG00000188580	ENSBTAG00000052924
ENSG00000198171	ENSBTAG00000013753
ENSG00000198908	ENSBTAG00000046608
ENSG00000146373	ENSBTAG00000033961
ENSG00000126903	ENSBTAG00000014333
ENSG00000149527	ENSBTAG00000002464
ENSG00000183395	ENSBTAG00000013008
ENSG00000111907	ENSBTAG00000003336
ENSG00000199077	ENSBTAG00000029939
ENSG00000176915	ENSBTAG00000033339
ENSG00000163632	ENSBTAG00000039133
ENSG00000233412	ENSBTAG00000072094
ENSG00000233412	ENSBTAG00000051566
ENSG00000233412	ENSBTAG00000075342
ENSG00000233412	ENSBTAG00000075206
ENSG00000233412	ENSBTAG00000054488
ENSG00000233412	ENSBTAG00000078672
ENSG00000233412	ENSBTAG00000077525
ENSG00000183486	ENSBTAG00000008471
ENSG00000136161	ENSBTAG00000006647
ENSG00000196220	ENSBTAG00000004685
ENSG00000169446	ENSBTAG00000052733
ENSG00000169446	ENSBTAG00000075484
ENSG00000169446	ENSBTAG00000048849
ENSG00000071909	ENSBTAG00000003626
ENSG00000149600	ENSBTAG00000016427
ENSG00000152266	ENSBTAG00000019080
ENSG00000197172	ENSBTAG00000059973
ENSG00000197172	ENSBTAG00000048281
ENSG00000197172	ENSBTAG00000072487
ENSG00000197172	ENSBTAG00000075507
ENSG00000197172	ENSBTAG00000070701
ENSG00000197172	ENSBTAG00000055100
ENSG00000197172	ENSBTAG00000051911
ENSG00000197172	ENSBTAG00000048623
ENSG00000197172	ENSBTAG00000071005
ENSG00000197172	ENSBTAG00000071084
ENSG00000197172	ENSBTAG00000061257
ENSG00000142606	ENSBTAG00000009349
ENSG00000188130	ENSBTAG00000019574
ENSG00000274588	ENSBTAG00000022962
ENSG00000242999	ENSBTAG00000047140
ENSG00000135547	ENSBTAG00000000919
ENSG00000120458	ENSBTAG00000011248
ENSG00000101460	ENSBTAG00000071436
ENSG00000160224	ENSBTAG00000023393
ENSG00000154134	ENSBTAG00000004355
ENSG00000252823	ENSBTAG00000072479
ENSG00000158164	ENSBTAG00000052155
ENSG00000158164	ENSBTAG00000076987
ENSG00000212533	ENSBTAG00000042435
ENSG00000183662	ENSBTAG00000019041
ENSG00000113811	ENSBTAG00000032374
ENSG00000090889	ENSBTAG00000012861
ENSG00000154781	ENSBTAG00000038298
ENSG00000184012	ENSBTAG00000009132
ENSG00000101150	ENSBTAG00000021232
ENSG00000212432	ENSBTAG00000042435
ENSG00000048707	ENSBTAG00000016080
ENSG00000111796	ENSBTAG00000012029
ENSG00000180767	ENSBTAG00000008778
ENSG00000135406	ENSBTAG00000017864
ENSG00000242638	ENSBTAG00000049551
ENSG00000197980	ENSBTAG00000018009
ENSG00000170890	ENSBTAG00000026732
ENSG00000174844	ENSBTAG00000020802
ENSG00000111432	ENSBTAG00000007047
ENSG00000139154	ENSBTAG00000010818
ENSG00000181214	ENSBTAG00000073398
ENSG00000181214	ENSBTAG00000045624
ENSG00000181214	ENSBTAG00000077169
ENSG00000181214	ENSBTAG00000063585
ENSG00000181214	ENSBTAG00000067517
ENSG00000181214	ENSBTAG00000062762
ENSG00000181214	ENSBTAG00000073226
ENSG00000181214	ENSBTAG00000073099
ENSG00000207994	ENSBTAG00000036369
ENSG00000199944	ENSBTAG00000043477
ENSG00000110076	ENSBTAG00000000244
ENSG00000221944	ENSBTAG00000062687
ENSG00000173531	ENSBTAG00000011585
ENSG00000144395	ENSBTAG00000017695
ENSG00000077942	ENSBTAG00000012088
ENSG00000131018	ENSBTAG00000052173
ENSG00000131018	ENSBTAG00000009362
ENSG00000139289	ENSBTAG00000057387
ENSG00000102796	ENSBTAG00000016109
ENSG00000177875	ENSBTAG00000002390
ENSG00000172640	ENSBTAG00000032429
ENSG00000187166	ENSBTAG00000060173
ENSG00000198176	ENSBTAG00000019645
ENSG00000185046	ENSBTAG00000030994
ENSG00000206760	ENSBTAG00000042226
ENSG00000202363	ENSBTAG00000042875
ENSG00000187944	ENSBTAG00000069603
ENSG00000180251	ENSBTAG00000024075
ENSG00000125775	ENSBTAG00000021321
ENSG00000158411	ENSBTAG00000003970
ENSG00000178074	ENSBTAG00000009952
ENSG00000186090	ENSBTAG00000039011
ENSG00000201160	ENSBTAG00000042081
ENSG00000144015	ENSBTAG00000009197
ENSG00000187033	ENSBTAG00000018228
ENSG00000154479	ENSBTAG00000001090
ENSG00000197921	ENSBTAG00000002483
ENSG00000201342	ENSBTAG00000043700
ENSG00000188306	ENSBTAG00000006415
ENSG00000214686	ENSBTAG00000045942
ENSG00000189337	ENSBTAG00000066605
ENSG00000171552	ENSBTAG00000006526
ENSG00000115263	ENSBTAG00000000730
ENSG00000114503	ENSBTAG00000008873
ENSG00000177485	ENSBTAG00000017184
ENSG00000196659	ENSBTAG00000027694
ENSG00000197557	ENSBTAG00000027694
ENSG00000159147	ENSBTAG00000035175
ENSG00000147257	ENSBTAG00000020406
ENSG00000164483	ENSBTAG00000021361
ENSG00000270170	ENSBTAG00000071952
ENSG00000276366	ENSBTAG00000067689
ENSG00000163602	ENSBTAG00000022689
ENSG00000206384	ENSBTAG00000012837
ENSG00000130940	ENSBTAG00000019818
ENSG00000136158	ENSBTAG00000001774
ENSG00000125970	ENSBTAG00000016524
ENSG00000134317	ENSBTAG00000007485
ENSG00000128298	ENSBTAG00000015290
ENSG00000130177	ENSBTAG00000019971
ENSG00000255307	ENSBTAG00000021590
ENSG00000180878	ENSBTAG00000027642
ENSG00000054938	ENSBTAG00000021306
ENSG00000100271	ENSBTAG00000012030
ENSG00000163873	ENSBTAG00000009269
ENSG00000241939	ENSBTAG00000047140
ENSG00000144560	ENSBTAG00000018600
ENSG00000117215	ENSBTAG00000046977
ENSG00000117215	ENSBTAG00000050719
ENSG00000117215	ENSBTAG00000020499
ENSG00000206647	ENSBTAG00000042166
ENSG00000288712	ENSBTAG00000068841
ENSG00000072195	ENSBTAG00000046176
ENSG00000152936	ENSBTAG00000000749
ENSG00000147162	ENSBTAG00000000902
ENSG00000096696	ENSBTAG00000015106
ENSG00000276747	ENSBTAG00000038945
ENSG00000159339	ENSBTAG00000012052
ENSG00000166435	ENSBTAG00000006610
ENSG00000117000	ENSBTAG00000019695
ENSG00000173638	ENSBTAG00000024162
ENSG00000116544	ENSBTAG00000013867
ENSG00000147119	ENSBTAG00000007654
ENSG00000171872	ENSBTAG00000047871
ENSG00000123999	ENSBTAG00000009972
ENSG00000163877	ENSBTAG00000016852
ENSG00000238735	ENSBTAG00000044993
ENSG00000143878	ENSBTAG00000061681
ENSG00000217236	ENSBTAG00000014949
ENSG00000174173	ENSBTAG00000024027
ENSG00000206965	ENSBTAG00000073023
ENSG00000154027	ENSBTAG00000017411
ENSG00000187492	ENSBTAG00000005728
ENSG00000115474	ENSBTAG00000005858
ENSG00000159335	ENSBTAG00000018451
ENSG00000138435	ENSBTAG00000018253
ENSG00000139546	ENSBTAG00000000435
ENSG00000114013	ENSBTAG00000013118
ENSG00000166707	ENSBTAG00000035018
ENSG00000205560	ENSBTAG00000016048
ENSG00000116675	ENSBTAG00000030749
ENSG00000102098	ENSBTAG00000009420
ENSG00000134905	ENSBTAG00000011471
ENSG00000166436	ENSBTAG00000020890
ENSG00000121552	ENSBTAG00000062313
ENSG00000165953	ENSBTAG00000006191
ENSG00000010704	ENSBTAG00000013065
ENSG00000114023	ENSBTAG00000011140
ENSG00000213625	ENSBTAG00000005909
ENSG00000207295	ENSBTAG00000047895
ENSG00000206985	ENSBTAG00000047492
ENSG00000157601	ENSBTAG00000030913
ENSG00000065911	ENSBTAG00000004881
ENSG00000100557	ENSBTAG00000009862
ENSG00000134602	ENSBTAG00000019652
ENSG00000131233	ENSBTAG00000030338
ENSG00000163840	ENSBTAG00000009933
ENSG00000206712	ENSBTAG00000071714
ENSG00000172260	ENSBTAG00000055278
ENSG00000110321	ENSBTAG00000020308
ENSG00000151276	ENSBTAG00000010581
ENSG00000182183	ENSBTAG00000044107
ENSG00000201241	ENSBTAG00000042467
ENSG00000067334	ENSBTAG00000047679
ENSG00000126746	ENSBTAG00000017072
ENSG00000171502	ENSBTAG00000066113
ENSG00000166428	ENSBTAG00000015160
ENSG00000127863	ENSBTAG00000018300
ENSG00000100599	ENSBTAG00000010416
ENSG00000115155	ENSBTAG00000009650
ENSG00000151067	ENSBTAG00000010660
ENSG00000288677	ENSBTAG00000065898
ENSG00000235272	ENSBTAG00000072246
ENSG00000100739	ENSBTAG00000021717
ENSG00000116157	ENSBTAG00000018281
ENSG00000198225	ENSBTAG00000067938
ENSG00000198225	ENSBTAG00000008303
ENSG00000198225	ENSBTAG00000032651
ENSG00000140022	ENSBTAG00000025308
ENSG00000276180	ENSBTAG00000060177
ENSG00000237388	ENSBTAG00000078563
ENSG00000237388	ENSBTAG00000068128
ENSG00000237388	ENSBTAG00000070684
ENSG00000237388	ENSBTAG00000060197
ENSG00000237388	ENSBTAG00000060116
ENSG00000065371	ENSBTAG00000006947
ENSG00000139684	ENSBTAG00000003415
ENSG00000174016	ENSBTAG00000045653
ENSG00000165861	ENSBTAG00000011041
ENSG00000150672	ENSBTAG00000027868
ENSG00000101901	ENSBTAG00000068889
ENSG00000101901	ENSBTAG00000015251
ENSG00000263426	ENSBTAG00000047789
ENSG00000204704	ENSBTAG00000078380
ENSG00000204703	ENSBTAG00000071763
ENSG00000204703	ENSBTAG00000076848
ENSG00000071994	ENSBTAG00000011179
ENSG00000205989	ENSBTAG00000078163
ENSG00000205989	ENSBTAG00000073263
ENSG00000143032	ENSBTAG00000005938
ENSG00000169605	ENSBTAG00000012949
ENSG00000160791	ENSBTAG00000067584
ENSG00000179407	ENSBTAG00000006179
ENSG00000238489	ENSBTAG00000057498
ENSG00000171121	ENSBTAG00000009235
ENSG00000199460	ENSBTAG00000055980
ENSG00000196152	ENSBTAG00000023885
ENSG00000198162	ENSBTAG00000003586
ENSG00000182447	ENSBTAG00000018489
ENSG00000160284	ENSBTAG00000020409
